directorio,SECUENCIA_ENCUESTA,SECUENCIA_P,P3,P4005,P4015,P8520S3,P8520S5
7863386,1,1,1,1,4,1,1
7863388,1,1,2,1,6,2,1
7863390,1,1,2,1,4,1,1
7863391,1,1,1,1,6,1,1
7863392,1,1,2,5,6,2,1
7863393,1,1,3,1,6,2,2
7863394,1,1,1,4,6,1,1
7863395,1,1,3,1,6,2,1
7863396,1,1,1,1,6,1,1
7863397,1,1,1,1,6,1,1
7863398,1,1,1,1,4,1,1
7863399,1,1,3,2,6,2,2
7863400,1,1,1,1,4,1,1
7863401,1,1,1,1,6,1,1
7863402,1,1,2,1,6,2,1
7863404,1,1,1,1,4,1,1
7863406,1,1,2,1,4,1,1
7863407,1,1,2,1,6,1,1
7863408,1,1,1,1,4,1,1
7863409,1,1,3,1,6,2,1
7863410,1,1,1,1,4,1,1
7863411,1,1,1,1,6,1,1
7863412,1,1,1,1,6,1,1
7863413,1,1,2,1,6,2,1
7863414,1,1,3,1,4,2,1
7863415,1,1,1,1,6,1,1
7863416,1,1,2,3,7,2,1
7863417,1,1,1,1,6,1,1
7863419,1,1,1,1,6,1,1
7863421,1,1,1,1,4,1,1
7863422,1,1,1,1,4,1,1
7863423,1,1,3,4,7,2,2
7863424,1,1,3,2,6,2,1
7863425,1,1,2,1,6,1,1
7863426,1,1,2,1,7,2,1
7863427,1,1,3,1,6,2,1
7863428,1,1,2,1,4,1,1
7863429,1,1,1,1,4,1,1
7863430,1,1,1,1,6,1,1
7863431,1,1,1,1,6,1,1
7863432,1,1,1,1,6,1,1
7863433,1,1,1,1,6,1,1
7863434,1,1,3,1,1,2,1
7863437,1,1,2,1,6,2,1
7863439,1,1,1,1,4,1,1
7863440,1,1,2,5,6,2,1
7863441,1,1,3,2,7,2,2
7863443,1,1,1,1,4,1,1
7863445,1,1,2,1,6,2,1
7863446,1,1,1,1,4,1,1
7863447,1,1,1,1,4,1,1
7863448,1,1,1,1,4,1,1
7863449,1,1,2,1,6,1,1
7863450,1,1,1,1,6,1,1
7863451,1,1,3,1,6,2,1
7863452,1,1,2,3,7,2,1
7863453,1,1,3,2,7,2,2
7863455,1,1,1,1,6,1,1
7863456,1,1,1,1,6,1,1
7863457,1,1,1,1,4,1,1
7863458,1,1,2,1,6,2,1
7863459,1,1,1,1,6,1,1
7863460,1,1,3,1,4,2,1
7863462,1,1,3,2,4,2,1
7863463,1,1,3,1,6,2,1
7863464,1,1,1,1,4,1,1
7863465,1,1,3,1,6,2,1
7863466,1,1,3,4,7,2,2
7863467,1,1,3,1,4,2,1
7863468,1,1,1,1,4,1,1
7863469,1,1,1,1,4,1,1
7863470,1,1,3,2,7,2,2
7863472,1,1,1,5,6,1,1
7863474,1,1,3,2,7,2,2
7863475,1,1,1,5,6,1,1
7863476,1,1,1,5,6,1,1
7863477,1,1,1,1,4,1,1
7863478,1,1,2,3,7,2,1
7863479,1,1,1,1,6,1,1
7863481,1,1,1,5,6,1,1
7863483,1,1,1,5,7,1,1
7863484,1,1,1,1,6,1,1
7863485,1,1,1,1,4,1,1
7863486,1,1,1,1,6,1,1
7863487,1,1,2,1,6,2,1
7863488,1,1,1,1,6,1,1
7863489,1,1,1,5,7,1,1
7863490,1,1,3,1,6,2,1
7863491,1,1,1,1,6,1,1
7863492,1,1,1,1,4,1,1
7863493,1,1,1,1,6,1,1
7863494,1,1,1,1,6,1,1
7863495,1,1,3,5,6,2,1
7863497,1,1,1,1,4,1,1
7863498,1,1,1,1,6,1,1
7863499,1,1,1,1,4,1,1
7863500,1,1,1,1,7,1,1
7863502,1,1,1,1,6,1,1
7863504,1,1,3,1,6,2,1
7863505,1,1,1,5,6,1,1
7863506,1,1,1,5,6,2,1
7863507,1,1,3,2,6,2,2
7863508,1,1,3,1,6,2,1
7863510,1,1,1,1,4,1,1
7863511,1,1,1,1,4,1,1
7863512,1,1,1,1,6,1,1
7863514,1,1,1,1,6,1,1
7863515,1,1,1,1,6,1,1
7863516,1,1,1,1,6,1,1
7863517,1,1,3,5,6,2,1
7863518,1,1,1,1,6,1,1
7863519,1,1,2,4,7,2,1
7863520,1,1,3,5,6,2,1
7863521,1,1,1,1,6,1,1
7863522,1,1,1,1,4,1,1
7863523,1,1,1,1,4,1,1
7863524,1,1,3,4,7,2,2
7863525,1,1,1,1,6,1,1
7863526,1,1,1,1,6,1,1
7863527,1,1,1,1,4,1,1
7863528,1,1,1,1,6,1,1
7863529,1,1,1,1,4,1,1
7863531,1,1,3,5,6,2,1
7863532,1,1,1,1,4,1,1
7863534,1,1,1,1,4,1,1
7863537,1,1,1,1,4,1,1
7863538,1,1,1,1,6,1,1
7863539,1,1,3,2,6,2,2
7863540,1,1,3,5,6,2,2
7863541,1,1,3,2,6,2,2
7863542,1,1,3,1,4,2,2
7863543,1,1,3,5,6,2,2
7863544,1,1,3,1,4,2,2
7863545,1,1,2,1,6,1,1
7863546,1,1,2,1,6,1,1
7863547,1,1,3,4,7,2,2
7863548,1,1,3,5,7,2,2
7863549,1,1,3,5,6,2,1
7863550,1,1,3,5,5,2,2
7863551,1,1,1,1,6,1,1
7863552,1,1,1,1,6,1,1
7863553,1,1,3,5,5,2,2
7863554,1,1,1,1,6,1,1
7863555,1,1,1,1,6,1,1
7863556,1,1,3,3,7,2,2
7863557,1,1,3,5,5,2,1
7863558,1,1,1,1,4,1,1
7863559,1,1,1,1,4,1,1
7863560,1,1,1,1,4,1,1
7863561,1,1,1,1,4,1,1
7863562,1,1,3,2,7,2,2
7863563,1,1,1,1,4,1,1
7863564,1,1,3,4,7,2,2
7863565,1,1,1,1,4,1,1
7863566,1,1,1,1,4,1,1
7863567,1,1,1,1,6,2,1
7863568,1,1,1,1,4,1,1
7863569,1,1,3,2,7,2,2
7863570,1,1,1,1,6,1,1
7863571,1,1,3,4,7,2,2
7863572,1,1,3,1,6,2,2
7863573,1,1,3,5,7,2,2
7863574,1,1,1,1,6,1,1
7863575,1,1,3,5,6,2,2
7863576,1,1,1,1,6,1,1
7863578,1,1,1,1,6,1,1
7863579,1,1,1,1,6,1,1
7863580,1,1,1,5,6,1,1
7863581,1,1,1,1,6,1,1
7863582,1,1,1,1,4,1,1
7863583,1,1,3,5,5,2,1
7863584,1,1,1,5,5,1,1
7863585,1,1,3,4,7,2,2
7863588,1,1,3,5,7,2,2
7863589,1,1,3,5,6,2,1
7863590,1,1,1,1,6,1,1
7863592,1,1,1,1,6,2,1
7863593,1,1,3,5,5,2,2
7863595,1,1,2,9,7,2,2
7863596,1,1,1,1,6,2,1
7863597,1,1,1,1,6,1,1
7863599,1,1,2,1,4,2,1
7863600,1,1,1,1,6,2,1
7863601,1,1,3,1,6,2,1
7863602,1,1,1,4,7,2,1
7863603,1,1,3,1,4,2,1
7863604,1,1,3,1,6,2,1
7863605,1,1,3,5,5,2,2
7863607,1,1,1,1,6,2,1
7863608,1,1,1,5,6,1,1
7863609,1,1,1,3,6,2,1
7863610,1,1,3,1,6,2,2
7863611,1,1,1,1,6,1,1
7863612,1,1,1,1,6,1,1
7863613,1,1,1,1,6,1,1
7863614,1,1,1,1,6,2,1
7863616,1,1,2,1,6,1,1
7863617,1,1,3,1,6,2,1
7863618,1,1,3,1,6,2,1
7863619,1,1,3,1,6,2,1
7863620,1,1,3,1,6,2,1
7863621,1,1,3,5,6,2,2
7863622,1,1,1,1,6,2,1
7863623,1,1,1,1,4,2,1
7863624,1,1,3,5,6,2,1
7863625,1,1,3,1,6,2,1
7863626,1,1,3,1,6,2,2
7863627,1,1,3,1,6,2,1
7863628,1,1,3,1,6,2,1
7863629,1,1,1,1,6,1,1
7863630,1,1,1,1,6,1,1
7863631,1,1,1,1,6,1,1
7863632,1,1,1,1,6,1,1
7863633,1,1,1,1,6,1,1
7863637,1,1,3,4,7,2,2
7863639,1,1,2,1,6,1,1
7863640,1,1,3,1,6,2,2
7863641,1,1,3,4,7,2,2
7863642,1,1,2,1,6,2,1
7863643,1,1,3,1,6,2,1
7863644,1,1,2,1,6,1,1
7863645,1,1,3,5,6,2,2
7863646,1,1,3,5,7,2,2
7863647,1,1,3,5,6,2,2
7863649,1,1,3,5,5,2,2
7863650,1,1,1,1,4,1,1
7863651,1,1,3,1,6,2,1
7863652,1,1,3,1,6,2,2
7863653,1,1,3,1,6,2,2
7863654,1,1,3,1,6,2,1
7863655,1,1,1,1,4,1,1
7863656,1,1,3,1,6,2,2
7863657,1,1,1,1,4,1,1
7863658,1,1,1,1,5,1,1
7863659,1,1,3,1,6,2,2
7863660,1,1,1,1,4,1,1
7863661,1,1,1,1,4,1,1
7863662,1,1,2,1,6,2,1
7863663,1,1,1,1,4,1,1
7863664,1,1,1,1,4,1,1
7863665,1,1,2,1,6,2,1
7863666,1,1,1,1,4,1,1
7863668,1,1,3,1,6,2,1
7863669,1,1,3,5,5,2,2
7863670,1,1,3,5,5,2,2
7863671,1,1,3,5,2,2,2
7863672,1,1,3,1,6,2,1
7863675,1,1,1,1,4,1,1
7863676,1,1,1,1,4,1,1
7863677,1,1,1,1,4,1,1
7863679,1,1,3,5,5,2,2
7863680,1,1,3,1,4,2,1
7863682,1,1,1,1,4,1,1
7863683,1,1,3,5,5,2,2
7863684,1,1,3,5,5,2,2
7863685,1,1,3,5,5,2,2
7863686,1,1,1,1,4,1,1
7863687,1,1,3,4,7,2,2
7863688,1,1,1,1,4,1,1
7863689,1,1,1,1,4,1,1
7863690,1,1,2,1,6,2,1
7863691,1,1,3,5,4,2,2
7863692,1,1,3,5,6,2,2
7863693,1,1,3,4,7,2,2
7863694,1,1,1,1,4,1,1
7863695,1,1,3,5,5,2,2
7863698,1,1,3,1,6,2,1
7863700,1,1,3,1,6,2,2
7863702,1,1,1,1,4,1,1
7863703,1,1,3,5,5,2,2
7863705,1,1,1,1,4,1,1
7863707,1,1,3,1,6,2,1
7863709,1,1,3,1,6,2,1
7863710,1,1,1,1,6,2,1
7863711,1,1,1,1,6,2,1
7863712,1,1,3,1,6,2,2
7863713,1,1,3,1,6,2,1
7863714,1,1,3,5,5,2,2
7863715,1,1,1,1,6,2,1
7863716,1,1,2,1,6,2,1
7863717,1,1,1,1,4,1,1
7863719,1,1,1,1,6,2,1
7863720,1,1,3,1,6,1,1
7863721,1,1,3,5,4,2,2
7863723,1,1,3,1,6,2,1
7863724,1,1,1,1,6,2,1
7863725,1,1,1,1,6,2,1
7863726,1,1,1,1,6,1,1
7863727,1,1,1,1,6,2,1
7863730,1,1,1,5,7,2,1
7863731,1,1,3,1,6,2,2
7863732,1,1,2,1,6,1,1
7863734,1,1,2,5,6,2,1
7863736,1,1,3,4,7,2,2
7863737,1,1,3,1,6,2,2
7863738,1,1,3,5,6,2,1
7863739,1,1,2,2,6,1,1
7863740,1,1,3,4,7,2,2
7863742,1,1,3,4,7,2,2
7863743,1,1,1,1,4,1,1
7863744,1,1,1,1,4,1,1
7863745,1,1,3,2,6,2,1
7863746,1,1,1,1,4,1,1
7863747,1,1,1,1,4,1,1
7863748,1,1,3,1,6,2,2
7863749,1,1,1,1,4,1,1
7863750,1,1,2,1,6,1,1
7863751,1,1,3,5,7,2,1
7863752,1,1,1,1,6,1,1
7863754,1,1,1,1,6,1,1
7863755,1,1,1,1,6,1,1
7863756,1,1,1,1,4,1,1
7863757,1,1,1,1,6,1,1
7863758,1,1,1,1,4,1,1
7863759,1,1,1,1,4,1,1
7863760,1,1,1,1,4,1,1
7863761,1,1,1,1,4,1,1
7863762,1,1,1,1,4,1,1
7863764,1,1,1,1,4,1,1
7863769,1,1,2,1,6,1,1
7863772,1,1,1,1,4,1,1
7863773,1,1,3,7,7,2,1
7863774,1,1,3,1,6,2,2
7863775,1,1,3,1,6,2,1
7863776,1,1,3,1,6,2,1
7863777,1,1,1,1,4,1,1
7863778,1,1,1,1,4,1,1
7863779,1,1,1,1,4,1,1
7863780,1,1,3,4,7,2,2
7863781,1,1,3,1,6,2,1
7863782,1,1,1,1,4,1,1
7863783,1,1,1,1,4,1,1
7863785,1,1,1,1,4,1,1
7863787,1,1,1,1,4,1,1
7863789,1,1,1,1,7,1,1
7863791,1,1,1,1,6,1,1
7863792,1,1,1,1,4,1,1
7863793,1,1,3,5,6,2,2
7863794,1,1,1,1,4,1,1
7863795,1,1,3,5,6,2,2
7863796,1,1,1,1,4,1,1
7863797,1,1,1,1,4,1,1
7863799,1,1,1,1,4,1,1
7863800,1,1,1,5,5,2,1
7863801,1,1,1,5,5,1,1
7863802,1,1,1,1,4,1,1
7863803,1,1,1,1,4,1,1
7863804,1,1,1,1,4,1,1
7863805,1,1,3,5,7,2,2
7863806,1,1,1,1,4,1,1
7863808,1,1,1,1,6,1,1
7863809,1,1,1,1,4,1,1
7863810,1,1,1,1,4,1,1
7863811,1,1,1,1,4,1,1
7863812,1,1,1,1,4,1,1
7863813,1,1,1,1,4,1,1
7863814,1,1,1,1,4,1,1
7863815,1,1,1,1,6,1,1
7863816,1,1,1,1,4,1,1
7863817,1,1,1,1,4,1,1
7863818,1,1,1,1,4,1,1
7863819,1,1,1,5,5,1,1
7863820,1,1,1,1,4,1,1
7863821,1,1,1,1,4,1,1
7863822,1,1,3,5,5,2,2
7863824,1,1,3,1,6,2,2
7863825,1,1,3,1,6,2,2
7863826,1,1,3,1,6,2,2
7863827,1,1,3,4,7,2,2
7863828,1,1,3,5,6,2,2
7863829,1,1,3,2,6,2,2
7863830,1,1,1,5,6,2,2
7863831,1,1,3,1,6,2,2
7863832,1,1,3,5,7,2,2
7863833,1,1,3,1,6,2,2
7863834,1,1,3,5,5,2,2
7863835,1,1,3,3,6,2,1
7863836,1,1,3,1,6,2,1
7863837,1,1,3,2,6,2,2
7863839,1,1,3,1,6,2,1
7863840,1,1,2,3,7,2,2
7863841,1,1,3,5,6,2,2
7863842,1,1,3,1,6,2,1
7863843,1,1,2,6,6,2,2
7863844,1,1,1,1,4,2,1
7863845,1,1,1,1,6,1,1
7863846,1,1,1,1,1,1,1
7863847,1,1,2,1,6,2,2
7863848,1,1,3,5,6,2,2
7863849,1,1,2,1,6,2,2
7863850,1,1,3,1,6,2,2
7863852,1,1,1,1,4,2,1
7863853,1,1,3,5,5,2,2
7863854,1,1,3,5,6,2,2
7863857,1,1,3,5,7,2,1
7863858,1,1,3,1,6,2,2
7863859,1,1,1,1,7,1,1
7863860,1,1,3,1,4,1,1
7863861,1,1,1,5,6,1,1
7863863,1,1,3,1,4,2,2
7863864,1,1,1,1,4,1,1
7863866,1,1,2,1,6,2,2
7863868,1,1,2,1,7,2,2
7863869,1,1,1,1,7,2,1
7863870,1,1,3,1,6,2,1
7863872,1,1,2,1,7,2,2
7863873,1,1,2,4,7,2,2
7863874,1,1,3,1,6,2,1
7863875,1,1,2,1,7,2,2
7863876,1,1,3,1,6,2,1
7863877,1,1,1,1,4,1,1
7863878,1,1,2,1,7,2,2
7863879,1,1,1,1,4,2,1
7863880,1,1,1,1,4,1,1
7863881,1,1,3,2,7,2,2
7863882,1,1,3,5,7,2,2
7863883,1,1,3,1,6,2,2
7863884,1,1,1,1,4,1,1
7863885,1,1,3,1,6,2,2
7863886,1,1,3,1,6,2,1
7863887,1,1,1,1,4,1,1
7863888,1,1,3,3,6,2,1
7863889,1,1,1,1,4,1,1
7863890,1,1,3,1,4,2,1
7863891,1,1,3,5,5,2,2
7863892,1,1,3,5,6,2,2
7863893,1,1,3,5,5,2,2
7863894,1,1,1,1,6,1,1
7863895,1,1,3,1,6,2,2
7863896,1,1,1,1,6,1,1
7863897,1,1,3,5,5,2,2
7863899,1,1,3,1,6,2,2
7863900,1,1,3,1,6,2,2
7863901,1,1,3,5,5,2,2
7863902,1,1,1,1,6,1,1
7863903,1,1,1,1,6,1,1
7863905,1,1,1,1,4,2,1
7863906,1,1,3,1,6,2,1
7863908,1,1,1,1,6,1,1
7863910,1,1,1,1,4,1,1
7863911,1,1,1,1,6,2,1
7863913,1,1,1,1,6,1,1
7863914,1,1,1,1,6,1,1
7863915,1,1,1,1,6,1,1
7863916,1,1,1,1,4,2,1
7863917,1,1,1,1,6,1,1
7863918,1,1,3,5,5,2,2
7863919,1,1,3,1,4,1,1
7863920,1,1,3,4,7,2,2
7863922,1,1,3,1,4,1,1
7863923,1,1,3,4,6,2,1
7863924,1,1,1,1,4,1,1
7863926,1,1,3,1,6,2,2
7863927,1,1,3,1,6,2,2
7863929,1,1,3,1,6,2,2
7863930,1,1,1,1,6,2,1
7863932,1,1,3,1,6,2,1
7863933,1,1,3,1,4,1,1
7863934,1,1,1,1,4,1,1
7863935,1,1,3,5,6,2,2
7863936,1,1,3,1,6,2,1
7863937,1,1,3,5,6,2,2
7863938,1,1,1,1,4,1,1
7863939,1,1,3,1,6,1,1
7863940,1,1,3,1,4,2,1
7863941,1,1,3,1,6,2,2
7863942,1,1,1,1,4,1,1
7863943,1,1,1,1,4,1,1
7863944,1,1,3,1,4,2,2
7863945,1,1,3,5,6,2,2
7863946,1,1,1,1,4,1,1
7863947,1,1,2,1,6,2,1
7863948,1,1,3,1,6,2,2
7863949,1,1,3,1,6,2,1
7863950,1,1,3,1,6,2,2
7863951,1,1,1,1,6,1,1
7863952,1,1,3,1,6,2,2
7863953,1,1,1,1,6,1,1
7863954,1,1,1,1,6,1,1
7863955,1,1,1,1,6,1,1
7863956,1,1,1,1,4,1,1
7863957,1,1,3,1,4,1,1
7863958,1,1,3,5,4,2,2
7863959,1,1,1,1,4,1,1
7863960,1,1,3,2,6,2,1
7863961,1,1,3,3,6,2,1
7863962,1,1,3,1,4,1,1
7863963,1,1,3,5,7,2,2
7863965,1,1,3,1,4,2,2
7863966,1,1,1,5,5,1,1
7863967,1,1,3,1,6,2,1
7863969,1,1,3,1,4,2,2
7863970,1,1,1,1,4,1,1
7863971,1,1,3,5,6,2,1
7863972,1,1,1,1,4,1,1
7863974,1,1,3,5,5,2,2
7863975,1,1,3,5,7,2,2
7863976,1,1,1,1,4,2,1
7863977,1,1,3,5,5,2,2
7863978,1,1,3,5,7,2,2
7863979,1,1,1,1,4,1,1
7863980,1,1,3,5,6,2,2
7863982,1,1,3,4,7,2,2
7863983,1,1,3,1,4,2,2
7863985,1,1,3,5,6,2,2
7863986,1,1,3,5,7,2,1
7863987,1,1,3,5,7,2,2
7863988,1,1,3,1,6,2,2
7863990,1,1,3,5,5,2,2
7863991,1,1,3,5,6,2,2
7863992,1,1,3,1,6,2,1
7863993,1,1,1,1,4,1,1
7863994,1,1,3,1,6,2,2
7863995,1,1,1,1,4,1,1
7863996,1,1,3,5,6,2,2
7863997,1,1,1,1,4,1,1
7863999,1,1,3,1,7,2,2
7864000,1,1,1,1,4,1,1
7864001,1,1,3,1,6,2,2
7864003,1,1,1,1,4,1,1
7864004,1,1,3,5,7,2,2
7864005,1,1,1,1,4,1,1
7864006,1,1,3,1,6,2,1
7864007,1,1,1,1,4,1,1
7864008,1,1,3,4,7,2,2
7864009,1,1,1,1,4,1,1
7864010,1,1,1,1,4,1,1
7864011,1,1,1,1,4,1,1
7864012,1,1,1,1,4,1,1
7864013,1,1,1,1,4,1,1
7864014,1,1,1,1,4,1,1
7864015,1,1,1,1,4,1,1
7864016,1,1,3,5,5,2,2
7864017,1,1,3,5,5,2,2
7864019,1,1,3,5,6,2,2
7864020,1,1,1,5,6,2,1
7864021,1,1,3,4,7,2,2
7864022,1,1,3,5,5,2,2
7864023,1,1,1,5,5,1,1
7864024,1,1,3,5,7,2,2
7864025,1,1,3,1,6,2,2
7864026,1,1,1,1,6,1,1
7864027,1,1,3,1,6,2,2
7864028,1,1,1,5,6,1,1
7864029,1,1,2,1,6,2,1
7864030,1,1,1,5,6,1,1
7864031,1,1,1,1,6,1,1
7864032,1,1,3,5,6,2,2
7864033,1,1,3,5,7,2,2
7864034,1,1,3,1,6,2,2
7864035,1,1,3,4,7,2,2
7864036,1,1,1,1,4,1,1
7864037,1,1,3,5,5,2,2
7864038,1,1,3,1,6,2,2
7864039,1,1,3,5,5,2,2
7864040,1,1,3,1,6,2,2
7864041,1,1,1,5,7,1,1
7864042,1,1,3,5,5,2,2
7864044,1,1,3,5,6,2,2
7864045,1,1,3,5,5,2,2
7864046,1,1,1,5,6,1,1
7864047,1,1,1,5,7,1,1
7864048,1,1,1,5,7,1,1
7864049,1,1,1,1,6,1,1
7864050,1,1,1,5,4,1,1
7864051,1,1,1,5,6,1,1
7864052,1,1,1,5,6,1,1
7864053,1,1,1,5,6,1,1
7864054,1,1,1,1,6,2,1
7864055,1,1,1,1,4,1,1
7864056,1,1,1,1,4,1,1
7864057,1,1,3,1,6,2,2
7864058,1,1,3,2,6,2,2
7864059,1,1,3,1,6,2,2
7864060,1,1,3,1,4,2,2
7864062,1,1,1,1,6,1,1
7864063,1,1,3,5,5,2,2
7864065,1,1,3,1,6,2,2
7864066,1,1,3,1,6,2,1
7864067,1,1,3,5,5,2,2
7864068,1,1,2,1,6,2,2
7864069,1,1,3,5,5,2,2
7864070,1,1,2,5,7,2,2
7864071,1,1,3,1,4,2,1
7864072,1,1,3,1,6,2,1
7864073,1,1,2,5,7,2,2
7864074,1,1,2,1,6,2,2
7864075,1,1,3,3,6,2,1
7864076,1,1,3,5,7,2,2
7864079,1,1,3,5,7,2,2
7864080,1,1,3,5,6,2,2
7864081,1,1,2,1,6,1,1
7864082,1,1,2,5,7,2,2
7864083,1,1,1,1,6,1,1
7864084,1,1,2,1,6,2,1
7864085,1,1,3,5,5,2,2
7864086,1,1,3,1,6,2,2
7864087,1,1,3,5,5,2,2
7864088,1,1,3,1,4,2,1
7864090,1,1,3,1,6,2,1
7864092,1,1,1,1,4,1,1
7864093,1,1,3,5,5,2,1
7864094,1,1,1,1,4,1,1
7864095,1,1,1,1,6,1,1
7864096,1,1,1,1,6,1,1
7864097,1,1,1,5,6,1,1
7864098,1,1,3,5,6,2,2
7864099,1,1,2,1,6,1,1
7864100,1,1,3,1,5,2,2
7864101,1,1,3,1,6,2,1
7864102,1,1,2,5,6,1,1
7864104,1,1,2,3,6,1,1
7864105,1,1,1,5,5,1,1
7864107,1,1,3,5,6,2,1
7864108,1,1,3,5,5,2,2
7864110,1,1,1,1,4,1,1
7864111,1,1,1,1,6,1,1
7864112,1,1,1,1,4,1,1
7864113,1,1,1,1,4,2,1
7864114,1,1,3,1,4,2,1
7864115,1,1,2,5,7,2,2
7864117,1,1,3,5,6,2,2
7864118,1,1,3,1,6,2,1
7864119,1,1,3,5,7,2,2
7864120,1,1,3,5,6,2,1
7864121,1,1,2,1,6,1,1
7864122,1,1,1,1,4,1,1
7864123,1,1,3,1,4,2,1
7864124,1,1,3,1,6,2,1
7864126,1,1,3,5,6,2,2
7864127,1,1,1,1,4,1,1
7864128,1,1,3,5,5,2,2
7864129,1,1,2,5,7,1,1
7864130,1,1,1,1,4,1,1
7864131,1,1,1,5,7,1,1
7864133,1,1,3,1,6,2,1
7864134,1,1,2,1,6,1,1
7864135,1,1,2,5,5,2,1
7864136,1,1,1,5,7,1,1
7864137,1,1,1,1,6,1,1
7864138,1,1,2,1,6,2,2
7864139,1,1,2,1,4,1,1
7864140,1,1,1,1,4,1,1
7864142,1,1,3,1,4,2,1
7864144,1,1,3,5,6,2,2
7864145,1,1,3,1,6,2,1
7864146,1,1,3,1,6,2,1
7864147,1,1,3,1,6,1,1
7864148,1,1,3,5,6,2,2
7864151,1,1,1,5,6,1,1
7864152,1,1,2,1,4,1,1
7864155,1,1,3,1,6,2,1
7864156,1,1,2,3,7,1,1
7864158,1,1,3,1,6,2,2
7864159,1,1,3,5,6,2,2
7864161,1,1,2,3,6,1,1
7864162,1,1,2,5,7,1,1
7864163,1,1,1,1,6,1,1
7864165,1,1,3,1,6,2,1
7864166,1,1,1,5,7,1,1
7864167,1,1,1,1,6,2,1
7864168,1,1,3,5,5,2,2
7864169,1,1,2,1,6,2,2
7864170,1,1,1,1,4,1,1
7864171,1,1,1,1,4,1,1
7864172,1,1,3,1,4,2,1
7864173,1,1,1,1,4,2,1
7864174,1,1,2,1,5,2,2
7864175,1,1,1,1,4,2,1
7864176,1,1,2,1,4,2,1
7864177,1,1,2,1,6,2,2
7864178,1,1,2,5,7,1,1
7864179,1,1,1,1,4,2,1
7864180,1,1,1,1,4,2,1
7864182,1,1,3,5,7,2,2
7864184,1,1,2,5,7,2,2
7864185,1,1,3,5,7,2,2
7864186,1,1,1,1,6,1,1
7864189,1,1,1,1,6,1,1
7864190,1,1,1,5,7,1,1
7864191,1,1,3,5,5,2,2
7864192,1,1,2,1,6,2,2
7864193,1,1,2,1,4,2,1
7864194,1,1,1,1,6,1,1
7864195,1,1,3,5,7,2,2
7864196,1,1,2,1,7,2,1
7864199,1,1,2,1,6,2,1
7864200,1,1,3,1,6,2,1
7864203,1,1,1,1,4,1,1
7864207,1,1,2,5,6,2,2
7864208,1,1,1,1,4,1,1
7864209,1,1,2,1,4,2,1
7864211,1,1,2,1,6,2,1
7864213,1,1,1,1,5,1,1
7864214,1,1,1,1,4,1,1
7864215,1,1,1,1,6,1,1
7864216,1,1,2,1,6,2,1
7864217,1,1,1,1,4,1,1
7864218,1,1,1,1,6,1,1
7864219,1,1,1,1,4,1,1
7864220,1,1,1,1,6,1,1
7864221,1,1,3,1,4,2,1
7864222,1,1,1,1,4,1,1
7864223,1,1,3,1,6,1,1
7864225,1,1,1,5,5,1,1
7864226,1,1,1,1,4,1,1
7864227,1,1,2,1,7,2,2
7864229,1,1,1,1,6,1,1
7864230,1,1,1,1,4,1,1
7864231,1,1,1,1,6,1,1
7864232,1,1,2,2,6,2,1
7864233,1,1,1,1,6,1,1
7864235,1,1,3,1,4,2,1
7864236,1,1,1,1,6,1,1
7864237,1,1,2,1,6,2,1
7864239,1,1,3,1,6,1,1
7864240,1,1,1,1,6,1,1
7864241,1,1,1,1,4,1,1
7864242,1,1,1,1,6,2,1
7864243,1,1,1,1,6,1,1
7864244,1,1,2,5,5,2,2
7864247,1,1,1,1,4,1,1
7864248,1,1,1,1,4,2,1
7864249,1,1,3,1,6,2,2
7864250,1,1,1,1,4,1,1
7864251,1,1,1,1,4,1,1
7864253,1,1,2,1,4,2,1
7864256,1,1,2,1,6,2,1
7864258,1,1,3,5,6,2,2
7864259,1,1,1,1,4,1,1
7864260,1,1,1,1,4,1,1
7864261,1,1,2,5,7,2,2
7864262,1,1,1,5,6,2,2
7864263,1,1,1,1,4,1,1
7864264,1,1,2,5,7,2,2
7864267,1,1,3,5,6,2,2
7864268,1,1,1,1,6,1,1
7864270,1,1,1,1,6,1,1
7864271,1,1,1,1,6,1,1
7864272,1,1,1,5,6,1,2
7864274,1,1,3,5,6,2,1
7864277,1,1,1,1,6,1,1
7864278,1,1,1,4,7,2,2
7864279,1,1,1,1,6,1,1
7864280,1,1,1,1,6,1,1
7864281,1,1,1,1,6,1,1
7864283,1,1,1,1,4,1,1
7864284,1,1,1,5,6,2,2
7864285,1,1,1,1,4,1,1
7864286,1,1,1,1,4,1,1
7864287,1,1,1,1,6,1,1
7864291,1,1,1,1,4,1,1
7864292,1,1,1,5,7,1,1
7864293,1,1,1,1,4,1,1
7864294,1,1,1,1,6,1,1
7864295,1,1,1,1,4,1,1
7864296,1,1,3,5,4,2,2
7864297,1,1,1,1,6,1,1
7864298,1,1,1,1,4,1,1
7864299,1,1,1,1,4,1,1
7864300,1,1,1,1,4,1,1
7864302,1,1,1,9,7,2,2
7864303,1,1,1,1,4,1,1
7864304,1,1,1,1,6,1,1
7864305,1,1,1,1,4,1,1
7864306,1,1,3,5,5,1,1
7864308,1,1,1,1,6,1,1
7864309,1,1,1,1,6,1,1
7864310,1,1,1,1,4,1,1
7864311,1,1,1,1,6,1,1
7864312,1,1,1,1,6,1,1
7864314,1,1,3,5,5,1,1
7864316,1,1,1,1,4,1,1
7864317,1,1,1,1,4,1,1
