DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;P3;P4005;P4015;P8520S3;P8520S5
7047633;1;1;1;1;6;1;1
7047635;1;1;1;5;7;2;1
7047636;1;1;1;1;6;2;1
7047637;1;1;1;1;7;2;1
7047638;1;1;1;5;4;1;1
7047640;1;1;1;5;4;1;1
7047642;1;1;1;8;7;2;2
7047645;1;1;1;5;7;2;1
7047647;1;1;1;1;4;1;1
7047648;1;1;1;1;6;2;1
7047649;1;1;1;1;6;1;1
7047650;1;1;1;5;7;2;1
7047651;1;1;1;1;6;1;1
7047653;1;1;1;1;6;1;1
7047654;1;1;1;1;6;1;1
7047655;1;1;1;1;6;1;1
7047656;1;1;1;5;6;2;1
7047657;1;1;1;5;6;1;1
7047658;1;1;1;1;4;1;1
7047660;1;1;1;5;7;1;1
7047662;1;1;1;1;4;1;1
7047664;1;1;1;1;6;1;1
7047665;1;1;1;5;6;2;1
7047668;1;1;1;1;6;2;1
7047669;1;1;1;1;6;1;1
7047670;1;1;1;1;6;1;1
7047672;1;1;1;5;6;2;1
7047673;1;1;1;1;4;2;1
7047675;1;1;1;5;6;1;1
7047676;1;1;1;1;6;1;1
7047677;1;1;1;5;7;1;1
7047678;1;1;1;5;7;2;1
7047679;1;1;1;5;6;2;1
7047680;1;1;1;1;4;2;1
7047681;1;1;1;1;6;2;1
7047682;1;1;1;5;7;2;1
7047683;1;1;1;5;7;2;1
7047684;1;1;1;1;6;2;1
7047686;1;1;1;5;6;2;1
7047688;1;1;1;1;6;2;1
7047692;1;1;1;1;6;2;1
7047693;1;1;1;1;6;2;1
7047695;1;1;1;5;6;1;1
7047697;1;1;1;1;6;1;1
7047698;1;1;1;1;4;1;1
7047699;1;1;1;1;6;2;1
7047700;1;1;1;1;6;2;1
7047702;1;1;1;1;6;2;1
7047704;1;1;1;5;7;2;1
7047705;1;1;1;1;6;2;1
7047706;1;1;1;1;6;1;1
7047707;1;1;1;1;4;1;1
7047710;1;1;1;1;6;2;1
7047712;1;1;1;5;7;2;1
7047713;1;1;1;1;6;2;1
7047715;1;1;1;5;7;1;1
7047716;1;1;3;5;7;2;2
7047717;1;1;1;1;7;2;1
7048386;1;1;1;1;4;1;1
7048387;1;1;1;5;6;1;1
7048388;1;1;1;1;4;1;1
7048389;1;1;1;1;4;1;1
7048390;1;1;1;1;4;1;1
7048392;1;1;1;1;6;1;1
7048393;1;1;1;1;6;1;1
7048394;1;1;1;1;4;1;1
7048395;1;1;1;1;4;1;1
7048396;1;1;1;1;4;1;1
7048397;1;1;1;1;6;1;1
7048398;1;1;1;1;4;1;1
7048399;1;1;1;1;4;1;1
7048400;1;1;1;1;6;1;1
7048401;1;1;1;1;6;1;1
7048402;1;1;1;1;4;1;1
7048403;1;1;1;1;4;1;1
7048404;1;1;1;1;4;1;1
7048405;1;1;1;1;4;1;1
7048406;1;1;1;1;4;1;1
7048407;1;1;1;1;4;1;1
7048409;1;1;1;1;4;1;1
7048410;1;1;1;1;4;1;1
7048411;1;1;1;1;4;2;1
7048412;1;1;1;1;4;2;1
7048413;1;1;1;1;4;2;1
7048414;1;1;1;1;4;2;1
7048415;1;1;1;1;4;1;1
7048416;1;1;1;1;4;2;1
7048417;1;1;1;1;4;2;1
7048418;1;1;1;1;4;2;1
7048419;1;1;1;1;6;1;1
7048420;1;1;1;1;4;2;1
7048421;1;1;1;1;6;2;1
7048422;1;1;1;1;4;1;1
7048423;1;1;1;1;4;1;1
7048424;1;1;1;1;4;1;1
7048427;1;1;1;1;4;1;1
7048428;1;1;1;1;4;1;1
7048429;1;1;1;1;4;1;1
7048430;1;1;1;1;6;1;1
7048431;1;1;1;1;4;1;1
7048432;1;1;1;1;4;1;1
7048433;1;1;1;1;6;2;1
7048434;1;1;1;1;4;1;1
7048435;1;1;1;1;4;1;1
7048436;1;1;1;1;4;1;1
7048437;1;1;1;1;4;1;1
7048438;1;1;1;1;6;2;1
7048439;1;1;1;1;4;1;1
7048441;1;1;1;1;4;2;1
7048442;1;1;1;1;4;2;1
7048443;1;1;1;1;6;2;1
7048444;1;1;1;1;4;1;1
7048445;1;1;1;1;4;1;1
7048446;1;1;1;1;6;2;1
7048447;1;1;1;1;4;2;1
7048448;1;1;1;1;4;1;1
7048449;1;1;1;1;4;1;1
7048450;1;1;1;1;4;1;1
7048451;1;1;1;1;4;1;1
7048452;1;1;1;1;4;1;1
7048453;1;1;1;1;4;1;1
7048454;1;1;1;1;4;1;1
7048455;1;1;1;1;4;1;1
7048456;1;1;1;1;4;1;1
7048457;1;1;1;1;4;1;1
7048458;1;1;1;1;4;1;1
7048459;1;1;1;1;4;1;1
7048460;1;1;1;1;3;1;1
7048461;1;1;1;1;4;1;1
7048462;1;1;1;1;4;1;1
7048464;1;1;1;1;4;1;1
7048465;1;1;1;1;3;1;1
7048467;1;1;1;1;6;1;1
7048470;1;1;1;1;4;1;1
7048471;1;1;1;1;4;1;1
7048472;1;1;1;1;4;1;1
7048473;1;1;1;1;4;1;1
7048474;1;1;1;1;4;1;1
7048475;1;1;1;1;4;1;1
7048476;1;1;1;1;4;1;1
7048477;1;1;1;1;4;1;1
7048478;1;1;1;1;4;1;1
7048479;1;1;1;1;6;1;1
7048480;1;1;1;1;4;1;1
7048481;1;1;1;1;4;1;1
7048482;1;1;1;1;4;1;1
7048483;1;1;1;1;4;1;1
7048484;1;1;1;1;4;1;1
7048485;1;1;1;1;4;1;1
7048486;1;1;1;1;3;1;1
7048487;1;1;1;1;4;1;1
7048488;1;1;1;1;4;1;1
7048489;1;1;1;1;4;1;1
7048490;1;1;1;1;4;1;1
7048491;1;1;1;1;4;2;1
7048492;1;1;1;1;4;1;1
7048493;1;1;1;1;6;2;1
7048494;1;1;1;1;4;2;1
7048495;1;1;1;1;4;1;1
7048496;1;1;1;1;4;1;1
7048497;1;1;1;1;4;1;1
7048498;1;1;1;1;6;2;1
7048499;1;1;1;1;6;2;1
7048500;1;1;1;1;6;2;1
7048501;1;1;1;1;6;2;1
7048502;1;1;1;1;6;2;1
7048503;1;1;1;1;6;2;1
7048504;1;1;1;1;6;1;1
7048505;1;1;1;1;4;1;1
7048506;1;1;1;1;6;1;1
7048507;1;1;1;1;6;1;1
7048508;1;1;1;1;6;1;1
7048509;1;1;1;1;6;1;1
7048510;1;1;1;1;4;1;1
7048511;1;1;1;1;6;1;1
7048512;1;1;1;1;4;1;1
7048513;1;1;1;1;4;1;1
7048515;1;1;1;1;6;2;1
7048516;1;1;1;1;6;2;1
7048517;1;1;1;1;6;2;1
7048519;1;1;2;1;4;2;1
7048520;1;1;2;1;4;2;1
7048521;1;1;2;1;6;2;1
7048522;1;1;2;1;4;2;1
7048524;1;1;2;1;7;2;1
7048525;1;1;2;1;6;2;1
7048526;1;1;2;8;7;2;1
7048529;1;1;2;1;6;2;1
7048530;1;1;2;1;6;2;1
7048531;1;1;3;1;6;2;1
7048532;1;1;3;1;6;2;1
7048533;1;1;3;1;4;2;1
7048534;1;1;3;1;6;2;1
7048535;1;1;3;1;6;2;1
7048536;1;1;3;1;4;2;1
7048537;1;1;3;1;4;2;1
7048538;1;1;3;1;6;2;1
7048539;1;1;3;1;6;2;1
7048540;1;1;3;1;6;2;1
7048541;1;1;3;1;6;2;1
7048542;1;1;3;1;6;2;1
7048543;1;1;3;1;6;2;1
7048544;1;1;3;1;6;2;1
7048552;1;1;2;1;4;2;1
7048553;1;1;2;1;4;2;1
7048554;1;1;2;1;6;2;1
7048555;1;1;2;1;6;2;1
7048556;1;1;2;1;6;2;1
7048557;1;1;2;1;6;2;1
7048558;1;1;2;1;4;2;1
7048559;1;1;2;1;6;2;1
7048560;1;1;2;1;4;2;1
7048561;1;1;2;1;6;2;1
7048562;1;1;2;1;6;2;1
7048563;1;1;2;5;7;2;1
7048564;1;1;2;1;4;2;1
7048565;1;1;2;1;6;2;1
7048566;1;1;2;1;6;2;1
7048567;1;1;2;1;6;1;1
7048568;1;1;2;1;6;2;1
7048569;1;1;2;1;6;2;1
7048570;1;1;2;1;7;2;1
7048572;1;1;2;1;4;2;1
7048575;1;1;2;1;4;2;1
7048576;1;1;2;1;4;2;1
7048578;1;1;2;1;4;2;1
7048579;1;1;2;1;4;2;1
7048580;1;1;2;1;6;2;1
7048584;1;1;2;1;4;2;1
7048585;1;1;2;1;4;2;1
7048586;1;1;2;1;6;2;1
7048587;1;1;2;1;4;2;1
7048588;1;1;2;1;4;2;1
7048589;1;1;2;1;4;2;1
7048590;1;1;2;1;4;1;1
7048591;1;1;2;1;4;2;1
7048592;1;1;2;1;4;2;1
7048593;1;1;2;1;4;2;1
7048596;1;1;2;4;7;2;2
7048597;1;1;2;1;6;2;1
7048598;1;1;2;1;7;2;2
7048601;1;1;2;4;7;2;1
7048602;1;1;2;1;6;2;2
7048603;1;1;2;5;6;2;1
7048604;1;1;2;1;6;2;1
7048605;1;1;2;1;6;2;1
7048606;1;1;2;1;6;2;2
7048607;1;1;2;3;7;2;2
7048608;1;1;2;1;4;2;1
7048609;1;1;2;1;4;2;1
7048610;1;1;2;1;4;2;1
7048611;1;1;2;8;6;2;1
7048612;1;1;2;1;4;1;1
7048613;1;1;2;1;4;2;1
7048614;1;1;2;1;6;2;1
7048615;1;1;2;1;4;2;1
7048616;1;1;2;1;6;2;1
7048618;1;1;2;1;4;2;1
7048619;1;1;2;1;4;2;1
7048620;1;1;2;1;6;2;1
7048621;1;1;2;1;4;2;1
7048622;1;1;2;1;6;2;2
7048623;1;1;2;1;4;2;1
7048624;1;1;2;1;4;2;1
7048625;1;1;3;1;6;2;2
7048626;1;1;3;1;6;2;1
7048628;1;1;3;1;4;2;1
7048629;1;1;3;1;6;2;1
7048630;1;1;3;1;6;2;1
7048631;1;1;3;1;6;2;2
7048632;1;1;3;1;4;2;1
7048634;1;1;3;1;6;2;2
7048635;1;1;3;1;6;2;2
7048636;1;1;3;1;6;2;2
7048638;1;1;2;1;6;2;1
7048639;1;1;2;1;4;2;1
7048640;1;1;2;1;6;2;1
7048641;1;1;2;1;7;2;1
7048642;1;1;3;5;7;2;2
7048643;1;1;3;5;7;2;2
7048644;1;1;1;8;7;2;1
7048645;1;1;1;1;4;2;1
7048646;1;1;1;1;6;1;1
7048647;1;1;1;1;4;1;1
7048648;1;1;1;1;6;1;1
7048649;1;1;1;1;6;2;1
7048650;1;1;1;1;6;1;1
7048651;1;1;1;1;4;1;1
7048652;1;1;1;1;4;1;1
7048653;1;1;1;1;4;1;1
7048654;1;1;1;1;6;1;1
7048655;1;1;1;1;4;1;1
7048656;1;1;1;1;4;1;1
7048657;1;1;1;5;7;1;1
7048658;1;1;1;1;4;1;1
7048659;1;1;1;1;4;1;1
7048660;1;1;1;1;6;1;1
7048661;1;1;1;1;6;1;1
7048662;1;1;1;1;4;1;1
7048663;1;1;1;1;6;1;1
7048664;1;1;1;1;4;1;1
7048665;1;1;1;1;6;1;1
7048666;1;1;1;1;4;1;1
7048667;1;1;1;1;4;1;1
7048668;1;1;1;1;4;1;1
7048669;1;1;1;1;4;1;1
7048670;1;1;1;1;4;1;1
7048671;1;1;1;1;6;1;1
7048672;1;1;1;1;4;1;1
7048673;1;1;1;1;6;1;1
7048674;1;1;1;1;4;1;1
7048675;1;1;1;1;4;1;1
7048676;1;1;1;1;4;1;1
7048677;1;1;1;1;4;1;1
7048678;1;1;1;1;6;1;1
7048679;1;1;1;1;4;1;1
7048680;1;1;1;1;6;1;1
7048681;1;1;1;1;4;1;1
7048682;1;1;1;1;6;1;1
7048683;1;1;1;1;6;1;1
7048684;1;1;1;1;6;1;1
7048685;1;1;1;1;4;1;1
7048686;1;1;1;1;4;1;1
7048688;1;1;1;1;4;1;1
7048689;1;1;1;1;4;1;1
7048691;1;1;1;1;4;1;1
7048692;1;1;1;1;4;1;1
7048693;1;1;1;1;6;1;1
7048694;1;1;1;8;6;2;2
7048695;1;1;1;1;4;1;1
7048696;1;1;1;1;6;1;1
7048697;1;1;1;1;4;1;1
7048698;1;1;1;1;6;1;1
7048699;1;1;1;1;6;1;1
7048700;1;1;1;8;6;2;1
7048701;1;1;1;1;6;2;2
7048702;1;1;1;8;7;2;2
7048703;1;1;1;3;7;2;2
7048704;1;1;1;3;7;2;2
7048705;1;1;1;5;7;2;2
7048706;1;1;1;8;6;2;2
7048707;1;1;1;8;7;1;2
7048708;1;1;1;1;6;2;2
7048709;1;1;1;1;4;2;2
7048710;1;1;1;1;4;2;1
7048711;1;1;1;5;6;2;1
7048712;1;1;1;1;4;2;1
7048713;1;1;1;1;4;2;2
7048714;1;1;1;1;4;2;1
7048715;1;1;1;1;4;1;1
7048716;1;1;1;1;4;2;1
7048717;1;1;1;1;4;1;1
7048718;1;1;1;1;4;1;1
7048720;1;1;1;1;4;2;1
7048721;1;1;1;1;4;2;1
7048722;1;1;1;1;4;2;1
7048723;1;1;1;1;4;2;1
7048724;1;1;1;1;6;2;1
7048725;1;1;1;1;4;2;1
7048726;1;1;1;1;4;2;2
7048727;1;1;1;1;4;2;2
7048728;1;1;1;1;6;2;2
7048729;1;1;1;1;4;2;2
7048730;1;1;1;6;6;2;2
7048732;1;1;1;1;4;1;1
7048734;1;1;1;1;4;2;2
7048735;1;1;1;5;6;2;2
7048736;1;1;1;1;4;2;1
7048737;1;1;1;1;4;2;2
7048738;1;1;1;1;4;2;1
7048739;1;1;1;1;4;2;2
7048740;1;1;1;1;4;1;1
7048741;1;1;1;1;4;1;1
7048742;1;1;1;1;4;1;1
7048743;1;1;1;1;4;1;1
7048744;1;1;1;1;6;1;1
7048745;1;1;1;1;4;1;1
7048746;1;1;1;1;4;1;1
7048747;1;1;1;1;6;1;1
7048748;1;1;1;1;4;2;2
7048750;1;1;1;1;6;1;1
7048751;1;1;1;1;4;1;1
7048752;1;1;1;1;4;1;1
7048753;1;1;1;1;6;1;1
7048754;1;1;1;1;4;1;1
7048756;1;1;1;1;4;1;1
7048757;1;1;1;1;4;1;1
7048758;1;1;1;5;6;2;2
7048759;1;1;1;1;4;2;2
7048760;1;1;1;1;4;2;2
7048761;1;1;1;1;4;2;2
7048762;1;1;1;1;6;2;2
7048763;1;1;1;1;4;2;1
7048764;1;1;1;5;6;2;1
7048765;1;1;1;1;4;2;1
7048766;1;1;1;1;4;2;2
7048767;1;1;1;1;4;2;2
7048768;1;1;1;1;4;2;2
7048769;1;1;1;1;6;2;2
7048770;1;1;1;1;4;2;2
7048771;1;1;1;1;4;2;1
7048772;1;1;1;5;7;2;1
7048773;1;1;1;1;4;2;2
7048774;1;1;1;1;6;2;2
7048775;1;1;1;1;4;2;2
7048776;1;1;1;1;4;2;2
7048777;1;1;1;1;4;2;2
7048778;1;1;1;1;4;1;1
7048779;1;1;1;1;4;2;2
7048780;1;1;1;5;6;2;2
7048781;1;1;1;1;4;2;1
7048782;1;1;1;1;4;1;1
7048783;1;1;1;1;4;2;1
7048784;1;1;1;1;4;1;1
7048785;1;1;1;1;4;1;1
7048786;1;1;1;1;4;1;1
7048787;1;1;1;1;4;1;1
7048788;1;1;1;1;4;1;1
7048789;1;1;1;1;4;2;2
7048790;1;1;1;5;6;1;1
7048791;1;1;1;5;5;1;1
7048792;1;1;1;1;4;2;1
7048794;1;1;1;5;6;1;1
7048795;1;1;1;1;4;1;1
7048796;1;1;1;1;4;2;1
7048797;1;1;1;5;6;1;1
7048798;1;1;1;1;4;2;1
7048799;1;1;1;5;5;1;1
7048800;1;1;1;5;5;1;1
7048801;1;1;1;1;6;2;2
7048802;1;1;1;1;4;1;1
7048803;1;1;1;5;5;1;1
7048804;1;1;1;1;4;2;2
7048805;1;1;1;1;4;2;2
7048806;1;1;1;1;4;2;2
7048807;1;1;1;1;4;2;2
7048808;1;1;1;1;4;2;2
7048809;1;1;1;1;6;2;2
7048810;1;1;1;1;4;1;1
7048811;1;1;1;1;4;2;2
7048812;1;1;1;1;4;1;1
7048813;1;1;1;1;4;1;1
7048814;1;1;1;1;6;2;1
7048815;1;1;1;1;4;1;1
7048816;1;1;1;1;4;1;1
7048817;1;1;1;1;4;1;1
7048819;1;1;1;1;4;1;1
7048820;1;1;1;1;4;1;1
7048821;1;1;1;1;4;1;1
7048822;1;1;1;1;4;1;1
7048823;1;1;1;1;4;1;1
7048824;1;1;1;1;4;1;1
7048825;1;1;1;1;4;1;1
7048826;1;1;1;1;4;1;1
7048827;1;1;1;1;4;2;2
7048828;1;1;1;1;4;1;1
7048829;1;1;1;1;4;1;1
7048830;1;1;1;1;4;1;1
7048831;1;1;1;1;4;1;1
7048832;1;1;1;1;4;1;1
7048833;1;1;1;1;4;1;1
7048834;1;1;1;1;4;1;1
7048835;1;1;1;1;4;1;1
7048836;1;1;1;1;4;1;1
7048837;1;1;1;1;4;1;1
7048838;1;1;1;1;4;1;1
7048839;1;1;1;1;4;1;1
7048840;1;1;1;1;4;1;1
7048841;1;1;1;6;4;1;1
7048842;1;1;1;1;4;1;1
7048843;1;1;1;6;4;1;1
7048844;1;1;1;1;4;1;1
7048845;1;1;1;1;4;2;1
7048846;1;1;1;1;4;2;2
7048847;1;1;1;1;4;2;1
7048849;1;1;1;1;4;1;1
7048850;1;1;1;1;4;1;1
7048851;1;1;1;1;4;1;1
7048852;1;1;1;1;4;1;1
7048853;1;1;1;1;6;1;1
7048854;1;1;1;1;4;1;1
7048856;1;1;1;1;6;1;1
7048858;1;1;1;1;4;1;1
7048859;1;1;1;5;7;2;2
7048860;1;1;1;1;6;2;2
7048861;1;1;1;3;6;2;2
7048862;1;1;1;8;6;2;2
7048863;1;1;1;1;6;2;2
7048864;1;1;1;1;6;2;2
7048865;1;1;1;5;7;2;2
7048866;1;1;1;1;6;2;2
7048867;1;1;1;1;6;2;2
7048868;1;1;1;1;6;2;2
7048869;1;1;1;1;6;2;2
7048870;1;1;1;1;6;2;2
7048871;1;1;1;1;6;2;1
7048872;1;1;1;1;4;2;1
7048873;1;1;1;1;4;2;1
7048874;1;1;1;1;4;2;1
7048875;1;1;1;1;4;2;1
7048876;1;1;1;1;6;2;2
7048877;1;1;1;1;6;2;2
7048878;1;1;1;1;6;2;2
7048879;1;1;1;1;6;2;2
7048880;1;1;1;8;7;2;2
7048881;1;1;1;1;6;2;2
7048882;1;1;1;1;6;2;2
7048883;1;1;1;1;6;2;2
7048884;1;1;1;1;4;2;1
7048885;1;1;1;1;6;2;2
7048886;1;1;1;1;6;2;1
7048887;1;1;1;1;6;2;1
7048888;1;1;1;1;6;2;1
7048889;1;1;1;1;6;2;1
7048890;1;1;1;1;4;2;1
7048891;1;1;1;1;4;2;1
7048892;1;1;1;1;6;2;1
7048893;1;1;1;1;4;2;1
7048894;1;1;1;1;6;1;1
7048895;1;1;1;1;4;1;1
7048896;1;1;1;1;4;1;1
7048897;1;1;1;1;4;1;1
7048898;1;1;1;1;4;1;1
7048901;1;1;1;1;6;1;1
7048902;1;1;1;1;6;1;1
7048903;1;1;1;1;6;1;1
7048904;1;1;1;1;5;1;1
7048905;1;1;1;1;6;1;1
7048906;1;1;1;1;4;1;1
7048907;1;1;1;1;4;1;1
7048908;1;1;1;1;7;1;1
7048909;1;1;1;1;4;1;1
7048910;1;1;1;4;7;1;1
7048911;1;1;1;1;6;1;1
7048912;1;1;1;1;6;1;1
7048913;1;1;1;1;4;1;1
7048914;1;1;1;1;6;1;1
7048915;1;1;1;1;6;1;1
7048916;1;1;1;1;4;1;1
7048917;1;1;1;1;4;1;1
7048918;1;1;1;1;4;1;1
7048919;1;1;1;1;4;1;1
7048920;1;1;1;1;4;1;1
7048921;1;1;1;1;4;1;1
7048922;1;1;1;1;4;1;1
7048923;1;1;1;1;4;1;1
7048924;1;1;1;1;4;1;1
7048925;1;1;1;1;4;1;1
7048926;1;1;1;1;4;1;1
7048927;1;1;1;1;6;1;1
7048928;1;1;1;1;6;1;1
7048929;1;1;1;1;4;1;1
7048930;1;1;1;1;6;1;1
7048931;1;1;1;1;7;1;2
7048932;1;1;1;5;7;1;1
7048933;1;1;1;5;7;1;1
7048934;1;1;1;5;7;1;1
7048935;1;1;1;1;6;1;1
7048936;1;1;1;1;6;1;1
7048937;1;1;1;1;6;1;1
7048938;1;1;1;1;4;1;1
7048940;1;1;1;1;4;1;1
7048941;1;1;1;1;4;1;1
7048942;1;1;1;1;4;1;1
7048943;1;1;1;1;4;1;1
7048944;1;1;1;1;4;1;1
7048945;1;1;1;1;4;1;1
7048946;1;1;1;1;4;1;1
7048947;1;1;1;1;4;1;1
7048948;1;1;1;1;4;1;1
7048949;1;1;1;1;4;1;1
7048950;1;1;1;1;4;1;1
7048951;1;1;1;1;6;1;1
7048952;1;1;1;1;4;1;1
7048953;1;1;1;1;6;1;1
7048955;1;1;1;1;4;1;1
7048956;1;1;1;1;4;1;1
7048957;1;1;1;1;4;1;1
7048958;1;1;1;1;4;1;1
7048959;1;1;1;1;4;1;1
7048960;1;1;1;1;4;1;1
7048961;1;1;1;1;4;1;1
7048962;1;1;1;1;6;1;1
7048963;1;1;1;1;6;1;1
7048964;1;1;1;1;4;1;1
7048965;1;1;1;1;4;1;1
7048966;1;1;1;4;6;1;1
7048967;1;1;1;1;4;1;1
7048968;1;1;1;1;4;1;1
7048969;1;1;1;1;6;2;1
7048970;1;1;1;1;6;2;1
7048971;1;1;1;1;6;2;1
7048973;1;1;1;1;6;2;1
7048974;1;1;1;1;4;2;1
7048975;1;1;1;1;4;2;1
7048976;1;1;1;1;6;2;1
7048977;1;1;1;1;4;2;1
7048978;1;1;1;1;6;2;1
7048979;1;1;1;1;6;2;1
7048980;1;1;1;1;6;2;1
7048981;1;1;1;1;6;2;1
7048982;1;1;1;1;6;2;1
7048984;1;1;1;1;6;2;1
7048985;1;1;1;1;6;2;1
7048986;1;1;1;1;6;2;1
7048987;1;1;1;1;6;2;1
7048988;1;1;1;1;4;2;1
7048989;1;1;1;1;6;2;1
7048990;1;1;1;1;6;2;1
7048991;1;1;1;1;6;2;1
7048992;1;1;1;1;6;2;1
7048993;1;1;1;1;6;2;1
7048994;1;1;3;1;6;2;2
7048995;1;1;3;1;6;2;2
7048996;1;1;3;1;6;2;2
7048997;1;1;3;1;6;2;2
7048998;1;1;3;1;6;2;2
7048999;1;1;3;1;6;2;2
7049000;1;1;3;1;6;2;1
7049001;1;1;3;1;6;2;2
7049002;1;1;3;1;6;2;1
7049003;1;1;3;1;4;1;1
7049004;1;1;3;1;6;2;2
7049005;1;1;3;1;6;2;2
7049006;1;1;3;5;6;2;2
7049007;1;1;3;1;6;2;1
7049008;1;1;3;1;6;2;1
7049009;1;1;3;3;6;2;2
7049010;1;1;3;1;6;2;1
7049011;1;1;3;1;6;2;2
7049012;1;1;3;1;6;2;2
7049013;1;1;3;5;6;2;2
7049014;1;1;1;1;6;2;1
7049015;1;1;3;3;7;2;1
7049016;1;1;3;1;6;2;1
7049017;1;1;3;1;7;2;1
7049018;1;1;3;3;7;2;1
7049019;1;1;3;3;7;2;1
7049020;1;1;3;1;6;2;1
7049021;1;1;3;1;6;2;1
7049022;1;1;2;7;7;2;1
7049023;1;1;2;4;7;2;1
7049024;1;1;2;7;7;2;1
7049025;1;1;2;1;7;2;1
7049026;1;1;2;1;6;2;1
7049027;1;1;2;1;6;2;1
7049028;1;1;1;3;6;1;1
7049029;1;1;1;1;6;1;1
7049030;1;1;1;3;6;1;1
7049031;1;1;1;3;6;1;1
7049032;1;1;1;3;6;1;1
7049033;1;1;1;1;6;1;1
7049034;1;1;1;4;7;2;2
7049035;1;1;3;1;6;2;2
7049036;1;1;3;5;6;2;2
7049037;1;1;3;1;7;2;2
7049038;1;1;3;4;7;2;2
7049039;1;1;3;1;6;2;2
7049040;1;1;3;1;7;2;2
7049041;1;1;3;1;4;2;2
7049042;1;1;3;1;6;1;1
7049043;1;1;3;1;7;2;1
7049044;1;1;3;1;6;2;1
7049045;1;1;3;1;6;2;1
7049046;1;1;3;1;6;2;1
7049047;1;1;3;5;6;2;1
7049048;1;1;3;5;6;2;1
7049050;1;1;3;1;6;2;2
7049051;1;1;3;1;6;2;2
7049052;1;1;3;5;6;2;2
7049053;1;1;3;1;6;2;2
7049054;1;1;3;7;7;2;2
7049055;1;1;3;1;6;2;2
7049056;1;1;3;7;7;2;2
7049057;1;1;3;1;6;2;2
7049058;1;1;3;7;7;2;2
7049059;1;1;2;5;7;2;1
7049060;1;1;2;5;6;2;2
7049061;1;1;2;5;7;2;2
7049062;1;1;2;5;6;2;1
7049063;1;1;2;5;7;2;2
7049064;1;1;1;1;6;1;1
7049065;1;1;1;1;6;1;1
7049066;1;1;2;5;7;2;2
7049067;1;1;2;5;7;2;2
7049068;1;1;1;1;4;1;1
7049071;1;1;2;1;6;2;2
7049072;1;1;1;1;4;2;1
7049073;1;1;2;5;7;2;2
7049074;1;1;1;1;6;1;1
7049075;1;1;1;1;6;1;1
7049076;1;1;1;1;6;1;2
7049078;1;1;1;1;6;1;1
7049079;1;1;1;3;7;2;1
7049080;1;1;2;1;4;2;1
7049081;1;1;1;1;6;1;1
7049082;1;1;2;5;7;1;1
7049083;1;1;1;3;7;2;2
7049085;1;1;1;3;7;2;1
7049086;1;1;1;1;4;2;1
7049087;1;1;2;5;7;2;1
7049088;1;1;2;1;6;2;1
7049089;1;1;2;1;6;2;1
7049090;1;1;2;5;7;2;1
7049091;1;1;2;1;4;1;1
7049092;1;1;2;1;6;2;1
7049093;1;1;2;1;6;2;1
7049094;1;1;2;1;5;2;1
7049095;1;1;2;1;6;2;1
7049096;1;1;2;1;6;2;1
7049097;1;1;2;3;6;2;1
7049099;1;1;2;3;7;2;1
7049100;1;1;2;3;7;2;1
7049102;1;1;2;1;6;2;1
7049103;1;1;2;1;6;2;1
7049104;1;1;2;1;6;2;1
7049105;1;1;2;1;6;2;1
7049106;1;1;2;1;4;2;1
7049107;1;1;2;1;6;2;1
7049108;1;1;2;1;6;2;1
7049109;1;1;3;1;7;2;1
7049110;1;1;3;1;5;2;2
7049111;1;1;3;1;6;2;2
7049112;1;1;3;1;6;2;2
7049113;1;1;3;1;6;2;2
7049115;1;1;3;1;6;2;2
7049116;1;1;3;3;6;2;2
7049118;1;1;3;1;6;2;2
7049119;1;1;3;1;6;2;2
7049120;1;1;3;1;6;2;2
7049121;1;1;3;1;6;2;2
7049122;1;1;3;1;6;2;2
7049123;1;1;3;1;6;2;2
7049124;1;1;3;1;6;2;2
7049125;1;1;3;1;6;2;2
7049126;1;1;3;1;6;2;2
7049127;1;1;3;1;6;2;2
7049128;1;1;3;1;6;2;2
7049129;1;1;3;1;6;2;2
7049130;1;1;3;5;7;2;2
7049131;1;1;3;5;6;2;2
7049132;1;1;3;4;7;2;2
7049133;1;1;3;1;6;2;2
7049134;1;1;3;5;6;2;2
7049135;1;1;3;5;6;2;2
7049136;1;1;3;5;7;2;2
7049137;1;1;3;5;7;2;2
7049138;1;1;3;1;6;2;2
7049139;1;1;3;3;6;2;2
7049140;1;1;3;3;6;2;2
7049141;1;1;3;4;6;2;1
7049142;1;1;3;1;6;2;2
7049143;1;1;3;1;6;2;2
7049144;1;1;3;1;6;2;2
7049145;1;1;3;1;6;2;2
7049146;1;1;3;1;6;2;2
7049147;1;1;2;4;7;2;1
7049149;1;1;2;4;7;2;1
7049150;1;1;2;4;7;2;1
7049151;1;1;2;1;6;2;1
7049152;1;1;2;4;6;2;2
7049153;1;1;3;1;6;2;2
7049154;1;1;3;1;7;2;2
7049155;1;1;3;5;6;2;2
7049156;1;1;2;1;6;2;1
7049157;1;1;2;1;6;2;1
7049158;1;1;2;1;6;1;1
7049160;1;1;3;1;6;2;2
7049161;1;1;3;5;6;2;2
7049162;1;1;3;1;6;2;2
7049163;1;1;3;5;7;2;2
7049164;1;1;3;5;6;2;2
7049165;1;1;3;1;6;2;1
7049166;1;1;3;1;7;2;2
