DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;P3;P4005;P4015;P8520S3;P8520S5
7362336;1;1;1;1;4;1;1
7362337;1;1;1;1;4;1;1
7362338;1;1;1;1;4;1;1
7362339;1;1;1;1;4;1;1
7362340;1;1;1;1;4;1;1
7362341;1;1;1;1;2;1;1
7362343;1;1;1;1;4;1;1
7362344;1;1;1;1;4;1;1
7362345;1;1;1;1;4;1;1
7362346;1;1;1;1;4;1;1
7362347;1;1;1;1;6;1;1
7362348;1;1;1;1;4;1;1
7362349;1;1;1;1;4;1;1
7362350;1;1;1;1;4;1;1
7362351;1;1;1;1;4;1;1
7362352;1;1;1;1;4;1;1
7362353;1;1;1;1;4;1;1
7362354;1;1;1;1;4;1;1
7362356;1;1;1;1;4;1;1
7362357;1;1;2;5;7;1;1
7362358;1;1;2;1;6;1;1
7362360;1;1;2;5;5;1;1
7362361;1;1;2;5;5;1;1
7362362;1;1;2;1;4;1;1
7362363;1;1;2;1;6;1;1
7362364;1;1;2;5;7;1;1
7362365;1;1;2;5;6;1;1
7362367;1;1;2;1;6;1;1
7362368;1;1;2;1;4;1;1
7362369;1;1;2;5;6;1;1
7362370;1;1;3;1;6;2;1
7362371;1;1;3;5;7;2;1
7362372;1;1;3;5;5;2;1
7362373;1;1;3;1;6;2;1
7362374;1;1;3;5;6;2;1
7362375;1;1;3;1;6;2;1
7362376;1;1;3;1;6;2;1
7362377;1;1;3;5;7;2;1
7362378;1;1;3;1;6;2;1
7362379;1;1;3;1;6;2;1
7362381;1;1;3;1;4;2;1
7362382;1;1;3;5;6;2;1
7362383;1;1;3;1;6;2;1
7362384;1;1;3;1;6;2;1
7362385;1;1;3;1;6;2;1
7362386;1;1;3;1;6;2;1
7362387;1;1;3;5;7;2;1
7362388;1;1;3;1;6;2;1
7362389;1;1;3;5;7;2;1
7362390;1;1;3;1;6;2;1
7362391;1;1;3;1;6;2;1
7362392;1;1;3;1;6;2;1
7362393;1;1;3;1;4;2;1
7362394;1;1;3;1;6;2;1
7362395;1;1;3;1;6;2;1
7362396;1;1;3;5;6;2;1
7362397;1;1;3;1;6;2;1
7362398;1;1;3;5;6;2;1
7362399;1;1;3;1;6;2;1
7362400;1;1;3;1;6;2;1
7362401;1;1;3;1;6;2;1
7362402;1;1;3;4;6;2;1
7362403;1;1;3;4;6;2;1
7362404;1;1;3;1;6;2;1
7362405;1;1;3;5;7;2;1
7362406;1;1;3;1;6;2;1
7362407;1;1;3;1;6;2;1
7362408;1;1;3;5;6;2;1
7362409;1;1;3;1;6;2;1
7362410;1;1;3;1;4;2;1
7362411;1;1;3;5;6;2;1
7362412;1;1;3;1;6;2;1
7362413;1;1;3;1;7;2;1
7362414;1;1;3;1;4;2;1
7362415;1;1;3;1;6;2;1
7362416;1;1;3;1;6;2;1
7362417;1;1;3;1;4;2;1
7362418;1;1;3;1;6;2;1
7362420;1;1;1;1;6;2;1
7362421;1;1;1;1;6;2;1
7362422;1;1;1;1;4;2;1
7362423;1;1;1;1;4;2;1
7362424;1;1;1;1;6;2;1
7362425;1;1;1;1;4;2;1
7362426;1;1;1;1;4;2;1
7362427;1;1;1;1;4;1;1
7362428;1;1;1;1;4;1;1
7362429;1;1;1;1;4;1;1
7362430;1;1;1;1;4;1;1
7362431;1;1;1;1;4;1;1
7362433;1;1;1;1;4;1;1
7362434;1;1;1;1;4;1;1
7362435;1;1;1;1;4;1;1
7362436;1;1;1;1;6;1;1
7362437;1;1;1;1;6;1;1
7362438;1;1;1;1;4;1;1
7362440;1;1;1;1;4;1;1
7362441;1;1;1;1;4;1;1
7362442;1;1;1;1;4;2;1
7362443;1;1;1;1;4;1;1
7362444;1;1;1;1;6;1;1
7362445;1;1;1;1;4;1;1
7362447;1;1;1;1;4;2;1
7362448;1;1;1;1;4;1;1
7362449;1;1;1;1;4;1;1
7362450;1;1;1;1;4;2;1
7362451;1;1;1;1;4;1;1
7362452;1;1;1;1;4;1;1
7362453;1;1;1;1;4;1;1
7362454;1;1;1;1;4;1;1
7362456;1;1;1;1;6;1;1
7362457;1;1;1;1;4;1;1
7362458;1;1;1;1;6;1;1
7362459;1;1;1;1;6;1;1
7362460;1;1;1;1;4;1;1
7362462;1;1;1;1;4;1;1
7362464;1;1;1;1;4;1;1
7362465;1;1;2;1;6;1;1
7362466;1;1;2;1;6;1;1
7362467;1;1;1;1;6;1;1
7362469;1;1;1;1;6;1;1
7362470;1;1;1;3;6;1;1
7362471;1;1;3;1;6;2;2
7362472;1;1;3;1;6;2;2
7362473;1;1;3;1;6;2;2
7362474;1;1;3;1;6;2;1
7362477;1;1;1;1;4;1;1
7362478;1;1;1;1;5;1;1
7362479;1;1;1;1;4;1;1
7362480;1;1;1;1;5;1;1
7362481;1;1;1;1;5;1;1
7362482;1;1;1;3;4;1;1
7362483;1;1;1;1;5;1;1
7362484;1;1;1;1;4;1;1
7362485;1;1;1;1;4;1;1
7362487;1;1;1;1;4;1;1
7362488;1;1;1;1;4;1;1
7362489;1;1;1;1;4;1;1
7362490;1;1;1;1;4;1;1
7362491;1;1;1;1;4;1;1
7362492;1;1;1;1;4;1;1
7362493;1;1;3;1;6;2;1
7362494;1;1;3;1;6;2;2
7362495;1;1;3;1;6;2;1
7362496;1;1;3;4;6;2;2
7362499;1;1;3;3;6;2;1
7362500;1;1;3;3;6;2;1
7362501;1;1;3;4;6;2;1
7362502;1;1;1;1;4;1;1
7362503;1;1;1;1;4;1;1
7362504;1;1;1;1;4;1;1
7362505;1;1;1;3;5;1;1
7362506;1;1;1;1;4;1;1
7362507;1;1;1;1;5;1;1
7362508;1;1;1;3;4;1;1
7362509;1;1;1;1;5;1;1
7362510;1;1;1;1;4;1;1
7362511;1;1;1;1;4;1;1
7362512;1;1;1;1;4;1;1
7362513;1;1;3;1;4;2;1
7362515;1;1;2;1;4;1;1
7362517;1;1;2;1;4;1;1
7362518;1;1;2;1;4;1;1
7362519;1;1;2;1;4;1;1
7362520;1;1;2;1;6;1;1
7362521;1;1;2;1;4;1;1
7362522;1;1;2;1;4;1;1
7362523;1;1;2;1;4;1;1
7362524;1;1;2;1;4;1;1
7362525;1;1;2;1;4;1;1
7362526;1;1;2;1;4;1;1
7362527;1;1;2;1;6;1;1
7362528;1;1;2;1;4;1;1
7362529;1;1;2;1;4;1;1
7362531;1;1;2;1;4;1;1
7362532;1;1;2;1;6;1;1
7362533;1;1;2;1;6;1;1
7362534;1;1;2;1;4;1;1
7362535;1;1;2;1;4;1;1
7362536;1;1;2;1;4;1;1
7362537;1;1;2;4;6;1;1
7362538;1;1;2;1;4;1;1
7362539;1;1;2;1;6;1;1
7362540;1;1;2;1;4;1;1
7362541;1;1;2;1;4;1;1
7362543;1;1;3;1;6;2;1
7362544;1;1;3;1;6;2;1
7362546;1;1;3;8;5;2;1
7362547;1;1;3;1;6;2;1
7362548;1;1;3;3;6;2;2
7362549;1;1;3;3;6;2;1
7362550;1;1;3;3;6;2;1
7362552;1;1;3;1;6;2;2
7362553;1;1;2;1;4;1;1
7362554;1;1;3;1;4;1;2
7362555;1;1;3;1;6;2;2
7362556;1;1;3;1;6;2;1
7362557;1;1;3;1;4;2;1
7362558;1;1;3;1;6;2;1
7362559;1;1;3;1;6;2;2
7362560;1;1;3;1;6;1;1
7362561;1;1;3;1;4;2;1
7362562;1;1;3;1;6;2;1
7362563;1;1;3;1;6;2;2
7362564;1;1;3;1;6;2;1
7362565;1;1;3;1;4;2;1
7362566;1;1;3;1;5;2;1
7362567;1;1;3;3;5;2;1
7362568;1;1;3;3;5;2;1
7362570;1;1;3;1;4;2;1
7362571;1;1;3;1;6;2;1
7362572;1;1;3;1;6;2;1
7362573;1;1;3;1;4;2;1
7362574;1;1;3;1;4;1;1
7362575;1;1;3;1;6;2;1
7362576;1;1;3;1;6;2;1
7362577;1;1;3;1;6;2;1
7362578;1;1;3;1;4;2;1
7362579;1;1;3;1;6;2;1
7362581;1;1;3;1;4;2;1
7362582;1;1;3;1;4;2;1
7362583;1;1;3;1;6;2;1
7362584;1;1;3;1;6;2;1
7362585;1;1;3;1;4;2;1
7362586;1;1;3;1;7;2;1
7362587;1;1;3;1;6;2;1
7362588;1;1;3;1;6;2;1
7362589;1;1;3;1;4;2;1
7362590;1;1;3;1;4;2;1
7362591;1;1;3;1;6;2;1
7362592;1;1;3;1;6;2;1
7362593;1;1;3;1;6;2;1
7362594;1;1;3;1;6;2;1
7362595;1;1;3;1;6;2;1
7362596;1;1;3;1;6;2;1
7362597;1;1;3;1;6;2;2
7362598;1;1;3;1;6;2;2
7362599;1;1;3;5;7;2;2
7362601;1;1;3;1;4;2;2
7362602;1;1;3;1;6;2;2
7362603;1;1;3;1;6;2;2
7362604;1;1;3;1;6;2;2
7362605;1;1;3;5;6;2;2
7362606;1;1;1;1;4;1;1
7362607;1;1;1;1;4;1;1
7362608;1;1;1;1;4;1;1
7362609;1;1;1;1;4;1;1
7362610;1;1;1;1;4;1;1
7362611;1;1;1;1;4;1;1
7362612;1;1;1;1;4;1;1
7362613;1;1;1;1;6;1;1
7362614;1;1;1;1;4;1;1
7362615;1;1;1;1;4;1;1
7362616;1;1;1;1;4;1;1
7362617;1;1;1;1;4;1;1
7362622;1;1;3;3;4;1;1
7362623;1;1;3;3;6;1;1
7362624;1;1;3;1;6;1;1
7362625;1;1;1;1;4;1;1
7362626;1;1;1;1;4;1;1
7362627;1;1;1;1;4;1;1
7362628;1;1;1;1;4;1;1
7362629;1;1;1;1;4;1;1
7362630;1;1;1;1;4;1;1
7362631;1;1;1;1;4;1;1
7362632;1;1;1;1;6;1;1
7362633;1;1;1;1;4;1;1
7362634;1;1;1;1;4;1;1
7362635;1;1;1;1;4;1;1
7362636;1;1;1;1;4;1;1
7362637;1;1;1;1;4;1;1
7362638;1;1;1;1;6;1;1
7362639;1;1;1;1;4;1;1
7362640;1;1;1;1;4;1;1
7362641;1;1;1;1;4;1;1
7362642;1;1;1;1;4;1;1
7362644;1;1;1;1;4;1;1
7362645;1;1;1;1;4;1;1
7362646;1;1;1;1;4;1;1
7362647;1;1;1;1;6;1;1
7362648;1;1;1;1;4;1;1
7362649;1;1;1;1;4;1;1
7362650;1;1;1;1;4;1;1
7362651;1;1;1;1;4;1;1
7362652;1;1;1;1;4;1;1
7362653;1;1;1;1;4;1;1
7362654;1;1;1;1;4;1;1
7362656;1;1;1;1;4;1;1
7362657;1;1;1;1;4;1;1
7362658;1;1;1;1;4;1;1
7362659;1;1;1;1;4;1;1
7362660;1;1;1;1;4;1;1
7362661;1;1;1;1;4;1;1
7362662;1;1;1;1;4;1;1
7362663;1;1;1;1;4;1;1
7362664;1;1;1;1;4;1;1
7362665;1;1;1;1;4;1;1
7362666;1;1;1;1;4;1;1
7362667;1;1;1;1;4;1;1
7362668;1;1;1;1;4;1;1
7362669;1;1;1;1;4;1;1
7362670;1;1;1;1;4;1;1
7362671;1;1;1;1;4;1;1
7362672;1;1;1;1;4;1;1
7362673;1;1;1;1;4;1;1
7362674;1;1;1;1;4;1;1
7362675;1;1;1;1;4;1;1
7362676;1;1;1;1;4;1;1
7362677;1;1;1;1;4;1;1
7362678;1;1;1;1;4;1;1
7362679;1;1;1;1;4;1;1
7362680;1;1;1;1;4;1;1
7362681;1;1;1;1;4;1;1
7362682;1;1;1;1;4;1;1
7362683;1;1;1;1;4;1;1
7362684;1;1;1;1;4;1;1
7362685;1;1;1;1;4;1;1
7362688;1;1;1;1;4;1;1
7362689;1;1;1;1;4;1;1
7362690;1;1;1;1;4;1;1
7362691;1;1;1;1;4;1;1
7362692;1;1;1;1;4;1;1
7362693;1;1;1;1;4;1;1
7362694;1;1;1;1;4;1;1
7362695;1;1;1;1;4;1;1
7362696;1;1;1;1;4;1;1
7362697;1;1;1;1;4;1;1
7362698;1;1;1;1;4;1;1
7362699;1;1;3;1;6;2;2
7362700;1;1;3;3;6;2;2
7362701;1;1;3;3;4;2;2
7362702;1;1;3;3;6;2;2
7362703;1;1;3;1;4;2;2
7362704;1;1;3;1;4;2;2
7362706;1;1;3;8;5;2;2
7362708;1;1;3;3;6;2;2
7362709;1;1;3;1;4;2;2
7362710;1;1;3;1;6;2;2
7362711;1;1;3;1;6;2;2
7362712;1;1;3;8;4;2;1
7362713;1;1;3;1;4;2;1
7362714;1;1;3;1;6;2;1
7362715;1;1;3;1;6;2;1
7362716;1;1;3;1;4;2;1
7362717;1;1;3;1;4;2;1
7362718;1;1;3;3;6;2;1
7362719;1;1;3;1;6;2;1
7362720;1;1;3;1;6;2;1
7362721;1;1;3;1;4;2;1
7362722;1;1;3;6;5;2;1
7362723;1;1;3;3;6;1;1
7362724;1;1;3;1;6;2;1
7362725;1;1;3;5;6;1;1
7362726;1;1;3;3;6;1;1
7362727;1;1;3;1;6;2;1
7362728;1;1;3;4;5;1;1
7362729;1;1;3;1;4;2;1
7362730;1;1;3;3;4;1;1
7362731;1;1;3;3;6;1;1
7362732;1;1;3;1;4;2;1
7362733;1;1;3;3;6;2;1
7362734;1;1;3;7;6;1;1
7362735;1;1;3;1;4;2;1
7362736;1;1;3;1;4;2;1
7362737;1;1;3;1;4;1;1
7362738;1;1;2;1;4;2;1
7362739;1;1;2;1;4;2;1
7362740;1;1;2;1;4;2;1
7362741;1;1;2;3;4;2;1
7362742;1;1;2;1;4;2;1
7362743;1;1;2;1;4;2;1
7362744;1;1;2;1;4;2;1
7362745;1;1;2;1;4;2;1
7362747;1;1;1;1;4;1;1
7362748;1;1;1;1;2;1;1
7362749;1;1;1;1;4;1;1
7362750;1;1;1;1;4;1;1
7362751;1;1;1;1;1;1;1
7362752;1;1;1;1;4;1;1
7362753;1;1;1;1;4;1;1
7362755;1;1;1;1;6;1;1
7362756;1;1;1;1;1;1;1
7362757;1;1;1;4;2;1;1
7362758;1;1;1;4;2;1;1
7362759;1;1;1;3;6;1;1
7362761;1;1;1;3;5;1;1
7362762;1;1;1;1;4;1;1
7362763;1;1;1;1;4;1;1
7362764;1;1;1;5;4;1;1
7362766;1;1;1;1;5;1;1
7362767;1;1;1;1;4;1;1
7362768;1;1;1;1;4;1;1
7362769;1;1;3;1;5;2;1
7362770;1;1;3;1;6;2;1
7362771;1;1;3;4;6;2;1
7362772;1;1;3;4;6;2;1
7362773;1;1;3;4;6;2;1
7362774;1;1;3;2;4;2;1
7362775;1;1;3;4;5;2;1
7362776;1;1;3;3;6;2;1
7362777;1;1;3;4;6;1;1
7362778;1;1;3;1;6;2;1
7362779;1;1;3;4;7;2;1
7362781;1;1;3;3;4;2;1
7362782;1;1;3;1;4;2;1
7362783;1;1;3;2;6;2;1
7362784;1;1;3;1;6;2;1
7362785;1;1;3;4;6;2;2
7362786;1;1;3;1;4;2;2
7362787;1;1;3;4;5;2;2
7362788;1;1;3;8;7;1;1
7362790;1;1;3;4;5;2;1
7362791;1;1;3;1;6;2;1
7362792;1;1;3;1;5;1;1
7362793;1;1;3;1;4;2;1
7362794;1;1;1;1;4;1;1
7362795;1;1;3;3;5;2;1
7362796;1;1;3;8;5;2;1
7362797;1;1;3;8;5;2;1
7362798;1;1;3;1;6;2;1
7362799;1;1;3;3;4;2;1
7362800;1;1;3;3;5;2;1
7362801;1;1;3;4;5;2;1
7362802;1;1;3;8;6;2;1
7362803;1;1;3;3;5;2;1
7362804;1;1;1;1;4;1;1
7362805;1;1;1;1;6;1;1
7362806;1;1;1;1;4;1;1
7362807;1;1;1;1;5;1;1
7362808;1;1;1;3;5;1;1
7362809;1;1;1;3;5;1;1
7362810;1;1;1;1;4;1;1
7362811;1;1;1;1;4;1;1
7362812;1;1;1;1;4;1;1
7362813;1;1;1;1;4;1;1
7362814;1;1;1;1;4;1;1
7362815;1;1;1;5;5;1;1
7362816;1;1;1;1;6;1;1
7362817;1;1;1;1;4;1;1
7362818;1;1;3;1;4;2;1
7362819;1;1;3;3;6;2;1
7362820;1;1;3;1;4;2;1
7362821;1;1;3;1;4;2;1
7362822;1;1;3;1;5;2;1
7362823;1;1;3;6;4;2;1
7362824;1;1;3;1;4;2;1
7362825;1;1;3;1;4;2;1
7362826;1;1;3;1;4;2;1
7362827;1;1;3;1;4;2;1
7362828;1;1;3;1;4;2;1
7362829;1;1;3;1;4;2;1
7362831;1;1;3;3;4;2;1
7362832;1;1;3;1;6;2;1
7362833;1;1;3;1;4;2;1
7362834;1;1;3;1;4;2;1
7362835;1;1;3;1;6;2;1
7362836;1;1;3;1;5;2;1
7362837;1;1;3;3;6;2;1
7362838;1;1;3;5;5;2;1
7362839;1;1;3;1;4;2;1
7362840;1;1;3;1;4;2;1
7362841;1;1;3;1;4;2;1
7362842;1;1;3;4;6;2;1
7362843;1;1;3;1;4;2;1
7362844;1;1;3;3;6;2;1
7362845;1;1;3;1;6;2;1
7362846;1;1;3;1;6;2;1
7362847;1;1;3;1;4;2;1
7362848;1;1;3;3;4;2;1
7362849;1;1;3;1;6;2;1
7362850;1;1;3;1;6;2;1
7362851;1;1;3;1;6;2;1
7362852;1;1;3;3;6;2;1
7362853;1;1;3;1;4;2;1
7362854;1;1;3;1;6;2;1
7362855;1;1;3;4;5;1;1
7362856;1;1;3;1;6;2;1
7362857;1;1;3;1;4;2;1
7362858;1;1;3;1;6;1;1
7362859;1;1;3;1;6;2;1
7362864;1;1;3;3;5;2;1
7362865;1;1;3;1;4;2;1
7362866;1;1;3;1;6;2;1
7362867;1;1;3;1;6;2;1
7362869;1;1;3;1;6;2;1
7362870;1;1;3;5;6;2;1
7362871;1;1;3;1;6;2;1
7362872;1;1;3;1;4;2;1
7362873;1;1;3;1;6;2;1
7362874;1;1;3;1;6;2;1
7362875;1;1;3;8;5;2;1
7362876;1;1;3;3;6;2;1
7362877;1;1;3;1;6;2;1
7362878;1;1;3;1;6;2;1
7362879;1;1;3;3;4;2;1
7362880;1;1;3;4;5;2;1
7362881;1;1;3;1;6;2;1
7362882;1;1;1;1;4;1;1
7362883;1;1;1;1;4;1;1
7362884;1;1;1;1;6;1;1
7362885;1;1;1;1;6;1;1
7362886;1;1;1;1;4;1;1
7362887;1;1;1;1;4;1;1
7362888;1;1;1;1;4;1;1
7362889;1;1;1;1;4;1;1
7362890;1;1;1;1;4;1;1
7362891;1;1;1;1;6;1;1
7362892;1;1;1;1;4;1;1
7362893;1;1;1;1;6;1;1
7362895;1;1;1;1;4;1;1
7362896;1;1;1;1;4;1;1
7362897;1;1;1;1;4;1;1
7362898;1;1;1;1;6;1;1
7362899;1;1;1;1;4;1;1
7362900;1;1;1;1;4;1;1
7362901;1;1;1;1;4;1;1
7362902;1;1;1;1;4;1;1
7362903;1;1;1;1;4;1;1
7362904;1;1;1;1;4;1;1
7362905;1;1;1;1;6;1;1
7362906;1;1;1;1;4;1;1
7362907;1;1;1;1;4;1;1
7362908;1;1;1;1;6;1;1
7362909;1;1;1;1;6;1;1
7362910;1;1;1;1;4;1;1
7362911;1;1;1;1;4;1;1
7362912;1;1;1;1;4;1;1
7362913;1;1;1;1;6;1;1
7362914;1;1;1;1;4;1;1
7362915;1;1;1;5;6;1;1
7362916;1;1;1;1;4;1;1
7362917;1;1;1;1;4;1;1
7362918;1;1;1;1;4;1;1
7362919;1;1;1;1;4;1;1
7362920;1;1;1;1;6;1;1
7362921;1;1;1;1;6;1;1
7362922;1;1;1;1;6;1;1
7362923;1;1;1;1;4;1;1
7362924;1;1;1;1;4;1;1
7362929;1;1;1;1;4;1;1
7362930;1;1;1;1;4;1;1
7362931;1;1;1;1;4;1;1
7362932;1;1;1;1;6;1;1
7362933;1;1;1;1;6;1;1
7362934;1;1;1;1;4;1;1
7362935;1;1;1;1;4;1;1
7362936;1;1;1;1;4;1;1
7362938;1;1;1;1;6;2;1
7362940;1;1;1;1;6;2;1
7362941;1;1;1;1;6;2;1
7362942;1;1;1;1;4;1;1
7362943;1;1;1;1;4;1;1
7362944;1;1;1;1;5;1;1
7362945;1;1;1;1;4;1;1
7362946;1;1;1;1;4;1;1
7362947;1;1;1;1;4;1;1
7362948;1;1;1;1;4;1;1
7362949;1;1;1;1;4;1;1
7362951;1;1;1;1;4;1;1
7362952;1;1;1;1;4;1;1
7362953;1;1;1;1;4;1;1
7362954;1;1;1;1;4;1;1
7362955;1;1;1;1;4;1;1
7362956;1;1;1;1;4;1;1
7362957;1;1;1;1;4;1;1
7362958;1;1;1;1;4;1;1
7362959;1;1;1;1;4;1;1
7362960;1;1;1;1;4;1;1
7362961;1;1;1;1;4;1;1
7362963;1;1;1;1;4;1;1
7362964;1;1;1;1;4;1;1
7362966;1;1;1;1;4;1;1
7362967;1;1;1;1;4;1;1
7362968;1;1;1;1;4;1;1
7362970;1;1;1;1;4;1;1
7362971;1;1;1;1;4;1;1
7362973;1;1;1;1;4;1;1
7362974;1;1;1;1;4;1;1
7362976;1;1;1;1;5;1;1
7362977;1;1;1;1;4;1;1
7362978;1;1;1;1;4;1;1
7362981;1;1;1;1;4;1;1
7362983;1;1;1;1;4;1;1
7362984;1;1;1;1;4;1;1
7362985;1;1;1;1;4;1;1
7362986;1;1;1;1;4;1;1
7362987;1;1;1;1;4;1;1
7362988;1;1;1;1;4;1;1
7362989;1;1;3;1;6;2;2
7362990;1;1;1;1;4;1;1
7362991;1;1;1;1;4;1;1
7362992;1;1;1;1;4;1;1
7362994;1;1;1;1;6;2;1
7362995;1;1;2;1;6;1;1
7362996;1;1;2;1;4;1;1
7362997;1;1;2;1;7;1;1
7362998;1;1;2;1;6;1;1
7362999;1;1;2;1;6;1;1
7363000;1;1;3;1;6;2;1
7363002;1;1;3;1;4;1;1
7363005;1;1;3;1;4;1;1
7363007;1;1;3;1;4;2;1
7363008;1;1;2;1;6;1;1
7363009;1;1;2;1;6;1;2
7363010;1;1;2;1;6;1;1
7363011;1;1;3;1;6;2;1
7363012;1;1;3;1;4;2;1
7363014;1;1;1;1;4;1;1
7363016;1;1;1;1;4;1;1
7363017;1;1;1;1;4;1;1
7363019;1;1;1;1;4;1;1
7363020;1;1;1;1;4;1;1
7363021;1;1;1;1;4;1;1
7363022;1;1;1;1;4;1;1
7363023;1;1;1;1;4;1;1
7363025;1;1;3;5;6;2;2
7363026;1;1;3;5;6;2;2
7363038;1;1;3;2;6;1;1
7363039;1;1;3;3;7;2;1
7363040;1;1;3;2;6;2;1
7363041;1;1;3;3;7;2;1
7363042;1;1;3;1;7;2;1
7363043;1;1;3;2;7;2;1
7363044;1;1;3;3;6;2;1
7363045;1;1;3;3;7;2;1
7363046;1;1;3;2;6;2;1
7363048;1;1;3;5;7;2;1
7363050;1;1;3;5;6;2;1
7363052;1;1;3;1;6;2;1
7363083;1;1;3;1;6;2;1
7363091;1;1;2;1;6;2;1
7363092;1;1;2;1;6;2;1
7363093;1;1;2;1;6;2;1
7363094;1;1;2;5;6;2;1
7363095;1;1;2;5;6;2;1
7363096;1;1;2;5;6;2;1
7363098;1;1;2;5;6;2;1
7363100;1;1;2;5;6;2;1
7363101;1;1;2;1;6;2;1
7363102;1;1;2;1;6;2;1
7363103;1;1;2;1;4;2;1
7363104;1;1;2;1;6;1;1
7363105;1;1;2;1;6;2;1
7363106;1;1;2;1;6;2;1
7363107;1;1;2;1;4;2;1
7363108;1;1;2;1;4;2;1
7363109;1;1;2;1;6;2;1
7363110;1;1;2;1;4;1;1
7363111;1;1;3;5;6;2;1
7363112;1;1;3;5;6;2;1
7363113;1;1;3;9;7;2;1
7363114;1;1;3;5;6;2;1
7363115;1;1;3;5;6;2;1
7363116;1;1;3;9;7;2;1
7363117;1;1;3;5;6;2;1
7363118;1;1;3;5;6;2;1
7363120;1;1;3;5;7;2;1
7363121;1;1;3;5;7;2;1
7363122;1;1;3;5;6;2;1
7363123;1;1;3;5;6;2;1
7363124;1;1;3;5;6;2;1
7363125;1;1;3;5;6;2;1
7363127;1;1;1;1;6;1;1
7363128;1;1;1;1;6;1;1
7363129;1;1;1;1;6;1;1
7363131;1;1;3;1;6;1;1
7363132;1;1;3;1;6;1;1
7363133;1;1;3;1;6;1;1
7363134;1;1;3;1;4;1;1
7363135;1;1;3;1;6;1;1
7363136;1;1;3;1;4;1;1
7363142;1;1;3;1;6;1;1
7363143;1;1;3;1;4;1;1
7363145;1;1;3;1;6;1;1
7363146;1;1;3;1;4;1;1
7363147;1;1;3;1;4;1;1
7363148;1;1;3;1;6;1;1
7363149;1;1;3;1;6;1;1
7363150;1;1;3;1;6;1;1
7363152;1;1;3;1;5;1;1
7363153;1;1;3;1;5;1;1
7363155;1;1;3;1;4;1;1
7363156;1;1;3;1;6;1;1
7363157;1;1;3;1;6;1;1
7363158;1;1;3;1;4;1;1
7363159;1;1;3;1;4;1;1
7363160;1;1;3;1;4;1;1
7363161;1;1;3;1;6;1;1
7363162;1;1;1;1;4;1;1
7363163;1;1;1;1;1;1;1
7363164;1;1;1;1;4;1;1
7363165;1;1;1;1;4;1;1
7363167;1;1;1;1;4;1;1
7363168;1;1;1;1;4;1;1
7363169;1;1;1;1;6;1;1
7363170;1;1;1;1;4;1;1
7363171;1;1;1;1;4;1;1
7363172;1;1;1;1;6;1;1
7363173;1;1;1;1;6;1;1
7363174;1;1;1;1;6;1;1
7363175;1;1;1;3;6;1;1
7363177;1;1;1;1;6;1;1
7363178;1;1;1;1;1;1;1
7363179;1;1;1;1;4;1;1
7363180;1;1;1;1;1;1;1
7363181;1;1;1;2;5;1;1
7363182;1;1;3;1;6;2;1
7363184;1;1;3;2;6;2;1
7363185;1;1;3;1;6;2;1
7363186;1;1;3;1;6;2;1
7363187;1;1;3;1;1;2;1
7363188;1;1;3;3;6;2;1
7363189;1;1;3;1;1;2;1
7363190;1;1;3;1;6;2;1
7363191;1;1;3;1;6;2;1
7363192;1;1;1;1;4;1;1
7363193;1;1;3;1;6;2;1
7363194;1;1;3;4;6;2;1
7363195;1;1;3;1;1;2;1
7363196;1;1;3;4;6;2;1
7363197;1;1;3;1;6;2;1
7363198;1;1;3;3;6;2;1
7363199;1;1;3;1;1;2;1
7363200;1;1;3;2;6;2;1
7363201;1;1;3;1;6;2;1
7363202;1;1;3;1;1;2;1
7363203;1;1;1;1;6;1;1
7363204;1;1;1;1;5;1;1
7363205;1;1;1;1;4;1;1
7363206;1;1;1;1;6;1;1
7363207;1;1;1;1;6;1;1
7363208;1;1;1;1;4;1;1
7363209;1;1;1;1;6;1;1
7363210;1;1;1;1;6;1;1
7363211;1;1;1;1;4;1;1
7363212;1;1;1;1;6;1;1
7363213;1;1;1;5;6;1;1
7363214;1;1;1;1;6;1;1
7363215;1;1;1;5;6;1;1
7363216;1;1;1;1;6;1;1
7363217;1;1;1;1;6;1;1
7363218;1;1;1;1;6;1;1
7363219;1;1;1;1;4;1;1
7363220;1;1;1;1;4;1;1
7363221;1;1;1;1;4;1;1
7363222;1;1;1;1;6;1;1
7363223;1;1;1;1;4;1;1
7363224;1;1;2;5;6;2;1
7363225;1;1;2;1;6;2;1
7363226;1;1;2;5;6;2;1
7363227;1;1;2;1;6;2;1
7363228;1;1;2;1;6;2;1
7363229;1;1;2;1;6;2;1
7363230;1;1;2;1;6;2;1
7363231;1;1;2;1;4;2;1
7363232;1;1;2;1;4;2;1
7363233;1;1;2;1;6;2;1
7363234;1;1;2;1;6;2;1
7363236;1;1;2;1;4;2;1
7363237;1;1;2;5;7;2;2
7363238;1;1;2;5;7;2;2
7363239;1;1;2;5;7;2;1
7363240;1;1;2;1;4;2;2
7363241;1;1;2;5;7;2;2
7363242;1;1;2;5;7;2;2
7363243;1;1;2;5;7;2;2
7363244;1;1;2;1;6;2;2
7363245;1;1;2;1;6;2;2
7363246;1;1;2;5;6;2;2
7363247;1;1;2;1;6;2;1
7363249;1;1;2;1;4;2;1
7363250;1;1;2;1;6;2;1
7363251;1;1;2;1;6;2;1
7363252;1;1;2;1;6;2;1
