DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,P3,P4005,P4015,P8520S3,P8520S5
7634375,1,1,1,1,4,1,1
7634376,1,1,1,1,6,1,1
7634378,1,1,1,1,6,2,1
7634379,1,1,1,1,6,2,1
7634380,1,1,1,5,6,2,1
7634381,1,1,1,5,6,2,1
7634382,1,1,1,1,4,2,1
7634383,1,1,1,1,7,2,1
7634384,1,1,1,1,4,2,1
7634385,1,1,1,5,6,2,1
7634386,1,1,1,1,7,2,1
7634387,1,1,1,1,7,2,1
7634388,1,1,1,1,6,2,1
7634389,1,1,1,1,4,2,1
7634390,1,1,1,1,6,2,1
7634391,1,1,1,1,6,2,1
7634392,1,1,1,1,6,1,1
7634393,1,1,1,1,4,2,1
7634394,1,1,1,1,6,2,1
7634395,1,1,1,1,4,2,1
7634396,1,1,1,1,4,2,1
7634397,1,1,1,1,6,2,1
7634398,1,1,1,1,6,2,1
7634399,1,1,1,1,4,2,1
7634400,1,1,1,1,6,2,1
7634401,1,1,1,5,7,2,1
7634402,1,1,1,1,6,2,1
7634403,1,1,1,1,4,1,1
7634404,1,1,1,1,6,1,1
7634405,1,1,1,1,6,1,1
7634406,1,1,1,1,6,1,1
7634407,1,1,1,1,6,1,1
7634408,1,1,1,1,4,1,1
7634409,1,1,1,1,6,1,1
7634410,1,1,1,1,4,1,1
7634411,1,1,1,1,6,1,1
7634412,1,1,1,1,4,1,1
7634413,1,1,1,1,4,1,1
7634414,1,1,1,1,6,1,1
7634415,1,1,1,1,6,1,1
7634416,1,1,1,1,4,1,1
7634417,1,1,1,1,6,1,1
7634418,1,1,1,1,4,1,1
7634419,1,1,3,5,6,2,2
7634420,1,1,3,5,6,2,2
7634421,1,1,3,5,6,2,2
7634422,1,1,3,5,6,2,1
7634423,1,1,3,5,6,2,2
7634424,1,1,3,5,6,2,2
7634425,1,1,3,5,6,2,2
7634426,1,1,3,5,5,2,2
7634427,1,1,3,5,6,2,2
7634428,1,1,3,5,6,2,2
7634429,1,1,3,5,7,2,2
7634430,1,1,3,5,6,2,2
7634431,1,1,3,1,6,2,2
7634432,1,1,1,2,7,1,1
7634433,1,1,1,1,6,1,1
7634434,1,1,1,1,6,1,1
7634435,1,1,1,1,7,1,1
7634436,1,1,1,1,4,1,1
7634437,1,1,1,1,6,1,1
7634438,1,1,1,1,6,1,1
7634439,1,1,1,1,4,1,1
7634440,1,1,1,1,4,1,1
7634441,1,1,1,1,4,1,1
7634442,1,1,1,1,6,1,1
7634443,1,1,1,1,6,1,1
7634444,1,1,1,1,6,1,1
7634445,1,1,1,1,4,1,1
7634446,1,1,1,1,4,1,1
7634447,1,1,2,1,4,2,1
7634448,1,1,3,5,5,2,2
7634449,1,1,1,1,4,1,1
7634450,1,1,1,1,4,1,1
7634451,1,1,1,1,4,1,1
7634452,1,1,1,1,4,1,1
7634453,1,1,1,1,4,1,1
7634454,1,1,1,1,4,1,1
7634455,1,1,1,6,6,1,1
7634456,1,1,1,1,6,1,1
7634457,1,1,1,6,4,1,1
7634458,1,1,1,6,6,1,1
7634459,1,1,1,1,4,1,1
7634460,1,1,1,1,4,1,1
7634461,1,1,1,1,4,1,1
7634462,1,1,1,1,4,1,1
7634463,1,1,1,1,4,1,1
7634464,1,1,1,1,4,1,1
7634465,1,1,1,1,6,1,1
7634466,1,1,1,1,4,1,1
7634467,1,1,1,1,4,1,1
7634468,1,1,1,1,6,1,1
7634469,1,1,1,9,6,1,1
7634470,1,1,1,1,6,1,1
7634471,1,1,1,1,4,1,1
7634472,1,1,1,1,7,1,1
7634473,1,1,1,1,6,1,1
7634474,1,1,1,1,4,1,1
7634475,1,1,1,1,4,1,1
7634476,1,1,1,2,7,1,1
7634477,1,1,1,1,6,1,1
7634478,1,1,1,1,4,1,1
7634479,1,1,1,1,6,1,1
7634480,1,1,1,1,4,1,1
7634481,1,1,1,1,6,1,1
7634482,1,1,1,1,6,1,1
7634483,1,1,1,5,6,1,1
7634484,1,1,1,5,6,1,1
7634485,1,1,1,1,4,1,1
7634486,1,1,1,1,7,2,2
7634487,1,1,1,2,6,1,1
7634488,1,1,1,1,6,1,1
7634490,1,1,1,1,4,1,1
7634491,1,1,3,1,6,2,2
7634492,1,1,3,1,6,2,2
7634493,1,1,3,3,6,2,2
7634494,1,1,3,1,6,2,2
7634495,1,1,3,1,6,2,2
7634496,1,1,3,1,6,2,2
7634497,1,1,3,1,6,2,2
7634498,1,1,3,3,6,2,2
7634499,1,1,3,2,6,2,2
7634500,1,1,3,1,6,2,2
7634501,1,1,3,1,6,2,2
7634502,1,1,1,1,4,1,1
7634503,1,1,1,1,4,1,1
7634504,1,1,1,1,4,1,1
7634505,1,1,1,1,4,1,1
7634506,1,1,1,1,4,1,1
7634508,1,1,1,1,4,1,1
7634509,1,1,1,1,4,1,1
7634510,1,1,1,1,4,1,1
7634511,1,1,1,1,6,1,1
7634512,1,1,1,1,6,1,1
7634513,1,1,1,1,6,1,1
7634514,1,1,1,1,4,1,1
7634515,1,1,1,1,4,1,1
7634516,1,1,1,1,4,1,1
7634517,1,1,1,1,4,1,1
7634518,1,1,1,1,6,1,1
7634519,1,1,1,1,6,1,1
7634520,1,1,1,1,4,1,1
7634521,1,1,1,1,4,1,1
7634522,1,1,1,9,7,2,2
7634526,1,1,1,1,4,1,1
7634527,1,1,1,1,4,1,1
7634528,1,1,1,1,4,1,1
7634529,1,1,1,1,4,1,1
7634530,1,1,1,1,4,1,1
7634531,1,1,1,1,4,1,1
7634532,1,1,1,1,4,1,1
7634533,1,1,1,1,4,1,1
7634535,1,1,1,1,6,1,1
7634536,1,1,1,1,4,1,1
7634537,1,1,1,1,4,2,1
7634538,1,1,1,1,4,2,1
7634539,1,1,1,1,4,2,1
7634540,1,1,2,5,5,2,2
7634541,1,1,2,1,6,1,1
7634542,1,1,2,1,6,1,1
7634543,1,1,3,1,4,2,1
7634544,1,1,3,1,4,1,1
7634545,1,1,2,1,4,1,1
7634546,1,1,1,1,4,1,1
7634547,1,1,2,1,4,1,1
7634548,1,1,2,1,4,1,1
7634549,1,1,1,1,4,1,1
7634550,1,1,1,1,4,1,1
7634551,1,1,3,1,6,2,1
7634552,1,1,3,1,4,2,1
7634553,1,1,1,1,4,1,1
7634554,1,1,1,1,4,1,1
7634555,1,1,1,1,4,1,1
7634556,1,1,1,1,4,1,1
7634557,1,1,1,2,4,1,1
7634558,1,1,1,1,4,1,1
7634559,1,1,1,1,4,1,1
7634560,1,1,2,1,4,1,1
7634561,1,1,2,1,6,1,1
7634562,1,1,2,1,6,1,1
7634563,1,1,1,1,4,1,1
7634564,1,1,1,1,4,1,1
7634565,1,1,1,1,4,1,1
7634566,1,1,1,1,4,1,1
7634567,1,1,1,1,6,1,1
7634568,1,1,1,1,4,1,1
7634570,1,1,1,1,4,1,1
7634571,1,1,1,1,4,1,1
7634572,1,1,2,1,4,2,1
7634573,1,1,2,1,4,2,1
7634574,1,1,2,1,4,2,1
7634575,1,1,2,1,4,2,1
7634576,1,1,1,1,4,1,1
7634577,1,1,2,1,4,1,1
7634578,1,1,2,1,6,2,1
7634579,1,1,2,1,4,1,1
7634580,1,1,2,1,4,2,1
7634581,1,1,2,1,4,2,1
7634582,1,1,2,6,4,2,1
7634583,1,1,2,1,4,2,1
7634584,1,1,2,6,4,2,1
7634585,1,1,2,6,4,1,1
7634586,1,1,2,6,6,2,1
7634587,1,1,2,1,4,2,1
7634588,1,1,2,1,4,1,1
7634589,1,1,2,1,4,1,1
7634590,1,1,2,1,4,1,1
7634591,1,1,2,1,4,1,1
7634592,1,1,1,1,4,1,1
7634593,1,1,1,1,4,1,1
7634594,1,1,1,1,4,1,1
7634595,1,1,2,1,4,2,1
7634596,1,1,1,1,4,1,1
7634597,1,1,1,1,4,1,1
7634598,1,1,2,1,4,1,1
7634599,1,1,2,1,4,1,1
7634600,1,1,1,1,4,1,1
7634601,1,1,2,1,4,1,1
7634602,1,1,2,1,6,2,1
7634603,1,1,2,1,4,2,1
7634604,1,1,2,1,6,2,1
7634605,1,1,2,1,6,2,1
7634606,1,1,2,1,4,2,1
7634607,1,1,2,1,4,2,1
7634608,1,1,2,1,4,1,1
7634609,1,1,2,1,4,1,1
7634610,1,1,2,1,4,1,1
7634611,1,1,1,1,4,1,1
7634612,1,1,2,1,4,1,1
7634614,1,1,1,1,4,1,1
7634615,1,1,2,1,6,1,1
7634617,1,1,2,1,6,1,1
7634618,1,1,1,1,4,1,1
7634619,1,1,2,1,6,2,2
7634620,1,1,2,1,6,2,2
7634621,1,1,2,1,6,2,2
7634622,1,1,3,3,6,2,2
7634623,1,1,3,1,6,2,1
7634631,1,1,2,1,4,2,1
7634632,1,1,2,1,6,2,1
7634633,1,1,2,1,6,2,1
7634634,1,1,3,5,6,2,2
7634635,1,1,3,3,6,2,1
7634636,1,1,3,5,5,2,1
7634637,1,1,3,1,6,2,1
7634638,1,1,3,3,6,2,1
7634639,1,1,3,3,6,2,1
7634640,1,1,3,1,5,2,1
7634641,1,1,2,1,4,1,1
7634642,1,1,1,1,4,1,1
7634643,1,1,1,6,6,1,1
7634644,1,1,1,6,4,1,1
7634645,1,1,1,1,4,1,1
7634646,1,1,1,1,4,1,1
7634647,1,1,1,6,4,1,1
7634648,1,1,1,1,4,1,1
7634649,1,1,1,1,4,1,1
7634650,1,1,1,1,6,1,1
7634651,1,1,1,1,4,1,1
7634652,1,1,1,1,4,1,1
7634653,1,1,1,1,4,1,1
7634654,1,1,1,1,4,1,1
7634655,1,1,1,1,4,1,1
7634656,1,1,1,2,6,1,1
7634657,1,1,1,1,4,1,1
7634658,1,1,1,1,6,1,1
7634659,1,1,1,1,4,1,1
7634660,1,1,1,1,6,1,1
7634661,1,1,1,1,4,2,2
7634662,1,1,1,1,4,2,2
7634663,1,1,1,1,4,2,2
7634664,1,1,1,1,4,2,1
7634665,1,1,1,1,4,2,2
7634666,1,1,1,1,4,2,2
7634667,1,1,1,1,4,2,2
7634668,1,1,1,1,4,2,2
7634669,1,1,1,1,4,2,2
7634670,1,1,1,1,4,2,2
7634671,1,1,1,5,5,2,1
7634672,1,1,1,5,5,2,2
7634673,1,1,1,5,5,2,2
7634674,1,1,1,6,4,2,2
7634675,1,1,1,5,5,2,2
7634676,1,1,1,5,5,2,2
7634677,1,1,1,6,4,2,2
7634678,1,1,1,1,6,2,2
7634679,1,1,1,6,4,2,2
7634680,1,1,1,5,5,2,2
7634681,1,1,1,1,4,2,2
7634682,1,1,1,6,5,2,2
7634683,1,1,1,5,5,2,2
7634684,1,1,1,1,6,2,2
7634685,1,1,1,5,5,2,2
7634686,1,1,1,5,5,2,2
7634687,1,1,1,5,5,2,2
7634688,1,1,1,5,5,2,2
7634690,1,1,1,5,5,2,2
7634691,1,1,1,1,4,2,2
7634692,1,1,1,1,4,2,2
7634693,1,1,1,1,4,2,2
7634694,1,1,1,5,5,2,2
7634695,1,1,1,5,5,2,2
7634696,1,1,1,5,5,2,2
7634697,1,1,1,5,5,2,2
7634698,1,1,1,5,5,2,2
7634699,1,1,1,5,5,2,2
7634700,1,1,1,5,5,2,2
7634701,1,1,1,5,5,2,2
7634702,1,1,1,5,5,2,2
7634703,1,1,1,5,5,2,2
7634704,1,1,1,1,4,2,2
7634706,1,1,1,5,5,2,2
7634707,1,1,1,5,5,2,2
7634708,1,1,1,5,4,2,2
7634710,1,1,1,5,5,2,2
7634712,1,1,1,5,5,2,2
7634713,1,1,1,1,5,2,2
7634714,1,1,1,1,6,2,2
7634715,1,1,1,5,5,2,2
7634717,1,1,1,5,5,2,2
7634718,1,1,1,1,6,2,2
7634719,1,1,1,1,4,2,2
7634720,1,1,1,5,5,2,1
7634721,1,1,1,1,4,2,2
7634722,1,1,1,1,4,2,2
7634723,1,1,1,1,6,2,2
7634724,1,1,1,1,6,2,2
7634725,1,1,1,5,5,2,2
7634726,1,1,1,1,6,2,2
7634727,1,1,1,1,4,2,2
7634728,1,1,1,1,4,2,2
7634729,1,1,1,1,4,2,2
7634730,1,1,1,1,6,2,1
7634731,1,1,1,1,4,2,2
7634732,1,1,1,1,6,2,2
7634733,1,1,1,1,6,2,2
7634734,1,1,1,1,4,2,2
7634735,1,1,1,1,4,2,2
7634737,1,1,1,1,5,2,2
7634738,1,1,1,1,6,2,2
7634739,1,1,1,1,2,2,2
7634740,1,1,1,1,4,2,2
7634741,1,1,1,1,4,2,2
7634742,1,1,1,1,6,2,2
7634743,1,1,1,1,4,2,2
7634744,1,1,1,1,4,2,1
7634745,1,1,1,1,4,2,2
7634746,1,1,1,1,4,2,2
7634748,1,1,1,1,4,2,2
7634749,1,1,1,1,6,2,2
7634752,1,1,1,1,6,2,2
7634753,1,1,1,1,6,2,2
7634754,1,1,1,1,4,2,2
7634755,1,1,1,1,4,2,2
7634756,1,1,1,1,4,2,2
7634757,1,1,1,1,4,2,2
7634758,1,1,1,1,4,2,2
7634759,1,1,1,1,4,2,2
7634760,1,1,1,1,4,2,2
7634761,1,1,1,1,4,2,2
7634762,1,1,1,1,4,2,2
7634764,1,1,1,1,4,2,1
7634765,1,1,1,1,4,2,2
7634766,1,1,1,1,6,2,2
7634767,1,1,1,1,6,2,2
7634768,1,1,1,1,6,2,2
7634770,1,1,1,1,6,2,2
7634772,1,1,2,1,4,2,2
7634773,1,1,2,1,6,1,2
7634774,1,1,2,1,4,2,2
7634776,1,1,2,1,6,2,2
7634777,1,1,2,1,6,2,2
7634778,1,1,2,5,5,2,2
7634779,1,1,2,1,4,2,2
7634787,1,1,2,1,4,2,2
7634789,1,1,2,1,6,2,2
7634790,1,1,2,1,4,2,2
7634791,1,1,2,1,5,2,2
7634792,1,1,2,1,4,2,2
7634793,1,1,2,1,4,2,2
7634794,1,1,2,1,4,2,2
7634795,1,1,2,1,4,2,2
7634796,1,1,2,1,6,2,2
7634797,1,1,2,1,6,2,2
7634798,1,1,2,1,4,2,2
7634799,1,1,2,1,6,2,2
7634800,1,1,2,1,4,2,2
7634801,1,1,2,1,6,2,2
7634802,1,1,2,1,6,2,2
7634803,1,1,2,1,4,2,2
7634805,1,1,2,1,6,2,2
7634806,1,1,2,5,6,2,2
7634807,1,1,2,5,6,2,2
7634808,1,1,2,1,6,2,2
7634809,1,1,2,1,6,2,2
7634810,1,1,2,1,6,2,2
7634811,1,1,2,1,6,2,2
7634813,1,1,2,1,4,2,2
7634814,1,1,2,1,4,2,2
7634815,1,1,2,1,4,2,2
7634816,1,1,2,5,5,2,2
7634817,1,1,2,5,5,2,2
7634818,1,1,2,1,6,2,2
7634819,1,1,2,5,5,2,2
7634820,1,1,2,1,4,2,2
7634821,1,1,2,1,6,2,2
7634822,1,1,2,5,5,2,2
7634823,1,1,2,5,7,2,2
7634824,1,1,2,1,6,2,2
7634825,1,1,2,1,6,2,2
7634826,1,1,2,1,4,2,2
7634827,1,1,2,1,6,2,2
7634828,1,1,2,5,5,2,2
7634829,1,1,2,1,6,2,2
7634830,1,1,2,1,6,2,2
7634831,1,1,2,1,6,2,2
7634832,1,1,2,1,6,2,2
7634833,1,1,2,1,6,2,2
7634834,1,1,2,1,6,2,2
7634835,1,1,2,1,6,2,2
7634836,1,1,2,1,6,2,2
7634837,1,1,2,1,6,2,2
7634838,1,1,2,5,6,2,2
7634839,1,1,2,1,6,2,2
7634840,1,1,2,1,6,2,2
7634841,1,1,2,1,6,2,2
7634842,1,1,2,5,6,2,2
7634843,1,1,2,1,4,2,2
7634844,1,1,2,1,6,2,2
7634845,1,1,2,5,6,2,2
7634846,1,1,2,1,4,2,2
7634847,1,1,2,1,6,2,2
7634848,1,1,2,5,5,2,2
7634850,1,1,2,1,4,2,2
7634851,1,1,2,1,4,2,2
7634852,1,1,2,1,4,2,2
7634853,1,1,2,1,6,2,2
7634854,1,1,2,1,4,2,2
7634856,1,1,2,1,4,2,2
7634857,1,1,2,1,4,2,2
7634867,1,1,1,1,6,2,2
7634868,1,1,2,1,6,2,2
7634873,1,1,1,1,4,1,1
7634874,1,1,1,1,4,1,1
7634876,1,1,1,1,4,1,1
7634877,1,1,1,1,4,1,1
7634878,1,1,1,1,4,1,1
7634879,1,1,1,1,4,1,1
7634882,1,1,1,1,4,1,1
7634883,1,1,1,1,4,1,1
7634884,1,1,1,1,4,1,1
7634885,1,1,1,1,6,1,1
7634889,1,1,1,1,4,1,1
7634895,1,1,1,1,4,1,1
7634896,1,1,1,1,4,1,1
7634897,1,1,1,1,4,1,1
7634898,1,1,1,1,4,1,1
7634899,1,1,1,1,4,1,1
7634900,1,1,1,1,4,1,2
7634901,1,1,1,1,4,1,1
7634902,1,1,1,1,4,1,1
7634903,1,1,1,1,4,1,1
7634904,1,1,1,1,4,1,1
7634906,1,1,1,1,4,1,1
7634907,1,1,1,1,4,1,1
7634908,1,1,1,1,4,1,1
7634909,1,1,1,1,4,1,1
7634911,1,1,1,1,4,1,1
7634913,1,1,1,1,4,1,1
7634919,1,1,1,1,4,1,1
7634920,1,1,1,1,4,1,1
7634921,1,1,1,1,4,1,1
7634922,1,1,1,1,4,1,1
7634923,1,1,1,8,4,1,1
7634924,1,1,1,1,1,1,1
7634925,1,1,1,1,4,2,1
7634926,1,1,1,1,4,2,1
7634927,1,1,1,1,4,1,1
7634928,1,1,1,1,4,1,1
7634930,1,1,3,3,6,2,1
7634931,1,1,3,3,7,2,1
7634932,1,1,3,3,7,2,1
7634934,1,1,3,3,6,2,1
7634935,1,1,3,1,4,1,2
7634936,1,1,3,1,4,2,2
7634938,1,1,3,1,6,2,1
7634939,1,1,3,3,6,2,1
7634940,1,1,3,1,4,1,1
7634942,1,1,3,1,4,2,1
7634944,1,1,3,1,6,2,2
7634945,1,1,3,1,6,2,2
7634946,1,1,3,1,6,2,1
7634947,1,1,3,1,4,1,1
7634948,1,1,3,1,6,1,1
7634949,1,1,3,1,6,2,1
7634950,1,1,3,1,4,2,1
7634951,1,1,3,1,6,2,1
7634952,1,1,3,1,4,2,1
7634953,1,1,3,1,6,1,1
7634955,1,1,3,1,4,2,1
7634956,1,1,3,1,6,2,1
7634957,1,1,3,1,6,2,1
7634958,1,1,3,1,6,2,1
7634959,1,1,3,1,4,2,1
7634960,1,1,3,1,4,2,1
7634961,1,1,3,1,4,2,1
7634962,1,1,3,1,4,2,1
7634964,1,1,3,1,4,1,1
7634965,1,1,3,1,6,2,2
7634967,1,1,3,1,4,2,1
7634968,1,1,3,1,6,1,1
7634970,1,1,3,1,4,1,1
7634972,1,1,3,1,4,1,1
7634973,1,1,1,1,4,1,1
7634974,1,1,1,1,4,1,1
7634975,1,1,1,1,4,1,1
7634977,1,1,1,1,4,1,1
7634978,1,1,1,1,4,1,1
7634979,1,1,1,1,2,1,1
7634980,1,1,1,3,5,1,1
7634981,1,1,1,1,4,1,1
7634982,1,1,1,1,5,1,1
7634983,1,1,1,4,6,1,1
7634984,1,1,1,3,5,1,1
7634985,1,1,1,1,2,1,1
7634986,1,1,1,1,5,1,1
7634987,1,1,1,1,2,1,1
7634988,1,1,1,1,4,1,1
7634989,1,1,1,1,4,1,1
7634990,1,1,1,1,4,1,1
7634991,1,1,1,1,4,1,1
7634992,1,1,1,1,4,1,1
7634993,1,1,1,1,3,1,1
7634994,1,1,1,1,4,1,1
7634995,1,1,1,1,4,1,1
7634996,1,1,1,3,5,1,1
7634997,1,1,1,1,4,1,1
7634998,1,1,1,1,4,1,1
7634999,1,1,1,1,4,1,1
7635000,1,1,1,1,4,1,1
7635001,1,1,1,1,4,1,1
7635002,1,1,1,1,4,1,1
7635003,1,1,1,1,4,1,1
7635004,1,1,1,1,4,1,1
7635005,1,1,1,1,4,1,1
7635006,1,1,1,1,3,1,1
7635007,1,1,1,1,4,1,1
7635008,1,1,1,1,4,1,1
7635009,1,1,1,1,4,1,1
7635010,1,1,1,1,4,1,1
7635011,1,1,1,1,4,1,1
7635012,1,1,1,1,4,1,1
7635013,1,1,1,1,4,1,1
7635014,1,1,1,1,4,1,1
7635015,1,1,1,1,4,1,1
7635016,1,1,1,1,4,1,1
7635020,1,1,3,2,4,1,1
7635021,1,1,3,3,4,2,2
7635022,1,1,3,1,4,2,1
7635025,1,1,3,3,6,2,2
7635027,1,1,3,3,6,2,2
7635028,1,1,3,3,6,2,2
7635029,1,1,2,1,6,2,2
7635030,1,1,2,1,6,2,1
7635031,1,1,2,1,6,2,1
7635032,1,1,2,1,4,2,1
7635033,1,1,3,3,4,2,2
7635034,1,1,3,3,4,2,2
7635035,1,1,3,1,4,2,2
7635037,1,1,3,1,4,2,2
7635038,1,1,3,1,6,2,2
7635039,1,1,3,1,4,2,1
7635041,1,1,3,1,6,2,2
7635042,1,1,3,1,4,2,2
7635043,1,1,3,1,6,2,2
7635044,1,1,3,1,6,2,2
7635049,1,1,3,1,6,2,2
7635050,1,1,1,1,4,1,1
7635051,1,1,3,5,6,2,2
7635052,1,1,1,1,4,1,1
7635053,1,1,3,5,2,2,2
7635054,1,1,1,1,4,1,1
7635055,1,1,1,1,4,1,1
7635056,1,1,1,1,4,1,1
7635057,1,1,1,1,4,1,1
7635058,1,1,1,1,4,1,1
7635060,1,1,1,1,4,1,1
7635061,1,1,1,1,4,1,1
7635062,1,1,1,1,4,1,1
7635063,1,1,1,1,4,1,1
7635064,1,1,1,1,4,1,1
7635065,1,1,1,1,4,1,1
7635066,1,1,1,1,4,1,1
7635067,1,1,3,1,6,2,2
7635068,1,1,3,3,6,2,2
7635069,1,1,3,3,4,2,2
7635070,1,1,3,1,6,2,2
7635071,1,1,3,3,6,2,2
7635072,1,1,3,1,4,2,2
7635073,1,1,3,3,6,2,2
7635074,1,1,3,1,6,2,2
7635075,1,1,3,1,4,2,2
7635076,1,1,3,3,4,2,2
7635077,1,1,3,4,5,2,2
7635078,1,1,3,1,4,2,2
7635079,1,1,3,3,6,2,2
7635080,1,1,3,1,6,2,2
7635081,1,1,3,1,4,2,2
7635082,1,1,3,3,5,2,2
7635083,1,1,3,1,6,2,2
7635084,1,1,3,1,6,2,2
7635085,1,1,3,4,5,2,1
7635086,1,1,3,4,5,2,1
7635087,1,1,3,1,4,2,2
7635088,1,1,3,1,4,2,2
7635089,1,1,3,3,5,2,2
7635090,1,1,3,1,4,2,2
7635091,1,1,3,3,5,2,2
7635092,1,1,3,1,4,2,2
7635093,1,1,3,4,5,2,2
7635094,1,1,3,1,6,2,2
7635095,1,1,3,3,6,2,2
7635096,1,1,3,1,4,2,2
7635097,1,1,3,3,6,2,2
7635098,1,1,3,1,6,2,2
7635099,1,1,3,1,6,2,2
7635100,1,1,3,1,4,2,2
7635101,1,1,3,4,6,2,2
7635102,1,1,3,3,5,2,2
7635103,1,1,3,1,6,2,1
7635104,1,1,3,3,5,2,2
7635105,1,1,3,1,6,2,2
7635106,1,1,3,1,4,2,2
7635107,1,1,3,1,6,2,2
7635108,1,1,3,1,4,2,1
7635109,1,1,3,4,5,2,2
7635110,1,1,3,3,4,2,2
7635111,1,1,3,1,6,2,1
7635112,1,1,3,1,4,2,2
7635113,1,1,3,1,6,2,2
7635114,1,1,3,1,4,2,2
7635115,1,1,3,5,5,2,2
7635116,1,1,3,1,6,2,2
7635117,1,1,3,1,4,2,2
7635118,1,1,3,5,5,2,2
7635119,1,1,3,2,6,2,2
7635120,1,1,3,3,6,2,2
7635121,1,1,3,5,5,2,2
7635122,1,1,3,1,6,2,2
7635123,1,1,3,1,6,2,2
7635124,1,1,3,1,6,2,2
7635125,1,1,3,1,4,2,2
7635126,1,1,2,1,6,1,1
7635138,1,1,1,1,4,1,1
7635139,1,1,1,1,4,1,1
7635140,1,1,1,1,4,1,1
7635141,1,1,1,1,4,1,1
7635142,1,1,1,1,4,1,1
7635143,1,1,1,1,4,1,1
7635144,1,1,1,1,4,1,1
7635145,1,1,1,1,4,1,1
7635146,1,1,1,1,4,1,1
7635147,1,1,1,6,4,1,1
7635148,1,1,1,1,4,1,1
7635149,1,1,1,1,4,1,1
7635150,1,1,1,1,4,1,1
7635151,1,1,1,1,4,1,1
7635152,1,1,1,1,4,1,1
7635153,1,1,1,1,4,1,1
7635154,1,1,1,1,4,1,1
7635155,1,1,1,1,4,1,1
7635156,1,1,1,1,4,1,1
7635157,1,1,1,1,4,1,1
7635158,1,1,1,1,4,1,1
7635159,1,1,1,1,4,1,1
7635160,1,1,1,1,4,1,1
7635161,1,1,1,1,4,1,1
7635162,1,1,1,1,5,1,1
7635163,1,1,1,1,4,1,1
7635164,1,1,1,1,4,1,1
7635165,1,1,1,1,4,1,1
7635166,1,1,1,1,4,1,1
7635167,1,1,1,1,4,1,1
7635169,1,1,1,1,4,1,1
7635170,1,1,3,1,6,2,1
7635171,1,1,3,1,6,2,2
7635172,1,1,3,1,6,2,2
7635173,1,1,3,1,6,2,2
7635174,1,1,2,1,6,2,1
7635175,1,1,3,1,6,2,1
7635177,1,1,3,1,6,2,2
7635178,1,1,3,1,6,2,2
7635179,1,1,3,1,6,2,2
7635180,1,1,3,1,6,2,2
7635181,1,1,3,1,6,2,2
7635182,1,1,3,1,6,2,2
7635183,1,1,3,1,6,2,2
7635184,1,1,3,1,6,2,2
7635185,1,1,3,1,6,2,2
7635186,1,1,3,1,6,2,2
7635187,1,1,3,1,6,2,1
7635188,1,1,3,1,4,2,1
7635189,1,1,3,1,6,2,1
7635190,1,1,3,1,4,2,1
7635191,1,1,3,1,6,2,1
7635192,1,1,3,1,4,2,1
7635193,1,1,3,1,4,2,1
7635194,1,1,3,1,6,2,1
7635195,1,1,3,1,6,2,1
7635197,1,1,3,1,6,2,2
7635198,1,1,3,1,4,2,2
7635199,1,1,3,1,6,2,2
7635200,1,1,3,1,4,2,2
7635201,1,1,3,1,4,2,2
7635202,1,1,3,1,4,2,2
7635203,1,1,3,1,6,2,2
7635204,1,1,3,1,4,2,2
7635205,1,1,3,1,6,2,2
7635206,1,1,3,1,6,2,2
7635207,1,1,3,1,4,2,2
7635208,1,1,3,1,6,2,2
7635209,1,1,3,1,6,2,2
7635210,1,1,3,1,4,2,2
7635211,1,1,3,1,6,2,2
7635212,1,1,3,1,6,2,2
7635213,1,1,3,1,6,2,2
7635214,1,1,3,1,4,2,2
7635215,1,1,3,1,6,2,2
7635216,1,1,3,2,6,2,2
7635217,1,1,3,1,6,2,1
7635218,1,1,1,1,4,1,1
7635219,1,1,1,1,4,1,1
7635220,1,1,1,1,4,1,1
7635221,1,1,1,1,4,1,1
7635222,1,1,1,1,4,1,1
7635223,1,1,1,1,4,1,1
7635224,1,1,1,1,4,1,1
7635225,1,1,1,1,4,1,1
7635226,1,1,1,1,4,1,1
7635227,1,1,1,1,4,1,1
7635228,1,1,1,1,4,1,1
7635229,1,1,1,1,4,1,1
7635230,1,1,1,1,4,1,1
7635231,1,1,1,1,4,1,1
7635232,1,1,1,1,4,1,1
7635233,1,1,1,1,4,1,1
7635234,1,1,1,1,4,1,1
7635235,1,1,1,1,5,1,1
7635236,1,1,1,1,4,1,1
7635237,1,1,1,1,4,1,1
7635238,1,1,1,1,4,1,1
7635239,1,1,1,1,4,1,1
7635240,1,1,3,1,4,1,1
7635241,1,1,3,1,4,1,1
7635242,1,1,3,1,4,2,1
7635243,1,1,3,1,4,1,1
7635244,1,1,3,1,6,2,1
7635245,1,1,3,1,6,1,1
7635246,1,1,3,3,4,1,1
7635247,1,1,3,1,4,2,1
7635248,1,1,3,1,4,1,1
7635249,1,1,3,1,4,2,1
7635250,1,1,1,1,4,1,1
7635251,1,1,1,1,4,1,1
7635252,1,1,3,3,4,2,1
7635253,1,1,3,1,4,1,1
7635254,1,1,3,1,6,1,1
7635255,1,1,3,1,4,1,1
7635256,1,1,3,1,4,2,1
7635257,1,1,3,1,4,2,1
7635258,1,1,3,1,4,2,1
7635259,1,1,1,1,4,1,1
7635260,1,1,3,1,6,2,1
